alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.7,2,2777.845207808977,0.0,-1786.7949821736663,1408.3570258024943,3781.391455334369,677.0083528075112,-428.70385852314865,2098451.9684457164,-2425.0244195225446,-23088.567114297824,-1.6315832634044682,24.0,158.0,1.0,0.0,0.9911111111111112
0.5,0,1830.8075341870986,637.5699327518716,-756.6792005623174,703.8192131346976,4243.95480818368,30.57554291181047,-456.35874221120537,1780762.903303504,-2221.450468254681,-7140.273036245347,-2.628533303330104,26.0,150.0,0.9333333333333333,0.0,0.9940740740740741
0.3,2,1440.771616385206,1098.5009498124055,-17.086754771984847,304.7626243938251,3395.9052285792104,-281.54679677658197,-740.8415033833519,1910504.7809740305,-2498.102424634593,-3862.671749926395,-2.4542843305303768,23.0,150.0,0.9333333333333333,0.0,0.9992592592592593
0.85,2,2451.5929552783623,0.0,-1398.108058590657,1242.3950420890021,3739.4403177556223,100.11304043839468,-362.6446243685622,1851168.612712613,-2168.9457382736277,-19141.32137798742,-2.0651832338962857,24.0,158.0,1.0,0.0,0.9911111111111112
0.15,1,-138.8541792381014,1807.3145266802392,0.0,-245.85795476678126,1818.9242786235202,245.85795476678126,-2234.307584369868,1716088.5242721334,-1966.86363813425,-745.0391036677208,-2.137402616122984,19.0,166.0,1.0,0.0,0.9762962962962963
0.0,3,-208.66075143581543,1939.4220910680501,-15.605599331696945,-249.21675435074764,1467.8764040787937,149.9688200434393,-1120.0966339088159,1904757.2282925595,-2184.9026266192686,-6457.059484795221,-3.1166145190056342,30.0,152.0,0.7333333333333333,0.0,0.9118518518518518
0.7,4,2543.879080139886,0.0,-1292.4718084937274,1285.8636629414718,2103.0634692347658,239.6869488069493,-478.99513566899833,1932264.2160835813,-2280.3446131868686,-20762.960038984776,-1.9098066488370922,25.0,163.0,0.9333333333333333,0.0,0.9829629629629629
1.0,1,2654.984048428055,0.0,-1669.4449819359718,1345.9859626840346,3689.5244982520935,581.8039300424932,-390.1103900285093,2005519.0843992115,-2323.998697533138,-22955.53931829024,-1.6368590292744365,23.0,157.0,1.0,0.0,0.9948148148148148
0.5,1,3067.354872049712,0.0,-2799.361904633321,1550.6717447384221,5170.312378300028,1035.5949415680284,-335.48008024596857,2310500.899660249,-2531.4050557220626,-25351.375594068137,-3.9501466300032826,28.0,159.0,0.8666666666666667,0.0,0.9859259259259259
-1.0,0,44.1605282054858,476.6451045449053,93.19848979298702,-51.24311699172648,353.443856945381,128.8023212912858,-911.0645163645095,2533624.3488335395,-2352.817905362272,-19672.993884950345,-4.309127993637108,,,,,
-1.0,1,-89.99930440968453,84.18472098954274,112.10560260100883,-115.07453217844495,-279.4335325649071,301.4167692941646,-735.6230255479893,2575547.536674696,-2409.45213749389,-25147.566115778776,-4.3429998945076775,,,,,
-1.0,2,139.48337350062292,-134.59402231115274,67.1387829129798,113.03501461270005,-476.4000320645966,-73.26721306306253,-942.2008960096048,2420409.5572717767,-2278.600842511343,-19401.591975283103,-4.627562034984021,,,,,
-1.0,3,140.14592522423195,148.96749506466335,6.483563840456881,24.045565912838942,-232.26474080110398,115.80790383830549,-852.2788368004421,2439012.2768291673,-2165.5691878492485,-23656.798402696113,-3.845473645200644,,,,,
-1.0,4,173.6848045243293,-62.8025303838863,216.35150297064683,23.63584728139001,-1059.7145574644487,228.97200893473274,-1641.8828776117684,2654064.1508975467,-2834.5578147510582,-12053.993736574574,-4.031637261311997,,,,,
