alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.3,3,-125.17087558513694,1734.806370192959,0.0,-234.97260681359325,1745.9041540239318,234.97260681359325,-1967.0013470145998,1836028.8150776413,-2002.2565762948848,-2471.731379032065,-2.511165416184634,24.2,172.4,0.88,0.0,0.9954074074074074
1.0,1,2411.6216644489264,0.0,-1480.6723553592606,1214.724934501523,1772.8833970608564,89.68132826797687,-404.57511133929785,1955525.323813557,-2204.549867496778,-24933.522711052217,-2.924198628574196,32.0,213.0,0.4666666666666667,0.0,0.9992592592592593
0.15,3,-111.96413531925234,1821.5273252690408,0.0,-242.34553580970382,1825.583757710788,244.49332495813775,-2071.8651668471803,1852513.7850399986,-2079.854702283631,-2972.671915272106,-2.522226293325301,25.0,172.8,0.9333333333333333,0.0,0.9985185185185185
0.15,1,-130.3660903131759,1843.4956836645677,49.68781646085627,-249.8375669965607,1786.522294967675,220.80786457506943,-1706.4181104412899,1894023.3442354635,-2140.883644723067,-2122.4715311304667,-3.81944006900318,33.0,169.8,0.6933333333333334,0.0,0.9980740740740741
0.15,0,-116.36629710745578,2006.3630415331208,0.0,-265.8842908682861,2031.0075486583723,266.37753155630634,-2117.0602387779663,1898414.3596022285,-2179.4811500482497,-93.77211138054004,-2.2033659252016546,19.2,168.0,1.0,0.0,0.9962962962962963
0.7,1,2446.527711982759,0.0,-1641.9341444946017,1232.4719824085353,769.1433160989554,-492.84354186376095,-504.6573399344943,1836383.2537887176,-2109.1234752407345,-30540.100497598258,-4.8495332525462,37.6,157.0,0.32,0.0,0.9988148148148148
0.5,3,-169.46635519248312,2163.2161895655354,0.0,-292.7156571302809,2177.0626009234597,292.7156571302809,-2708.638582697177,2094596.9176270708,-2379.439062656404,-1462.8751288686462,-2.3927069033171415,23.6,169.4,0.9466666666666667,0.0,0.9986666666666667
-1.0,0,-100.57451848564342,131.47796336867728,213.70438467113632,-129.02247443241419,-390.40937448132723,165.80576605871664,-898.5055341617378,2698587.4108433374,-2470.4321339747175,-19882.524419904345,-5.001173163174076,,,,,
-1.0,1,490.34267002658225,79.64429504142736,-70.27712402931522,189.17980555182183,562.6305547565182,61.48580882429428,-1250.2924114094046,2535648.514293417,-2501.4391573001226,-16126.138802579142,-4.018764766390392,,,,,
-1.0,2,176.4851339569616,-367.5047694846733,115.3881443261877,92.83089763330881,-754.0336036931446,245.39197667216203,-932.4288471938432,2576390.458584085,-2393.294334572964,-18631.090477127695,-4.996936320137303,,,,,
-1.0,3,156.55258919225767,-99.6442344338988,125.76404973992753,67.92138363203917,-789.1842293170993,49.0422175456809,-769.6741382451497,2591049.4965922525,-2331.3934895157363,-20697.898507264275,-5.2492071835743115,,,,,
-1.0,4,147.69691908093066,443.98670365670694,26.057854858945696,-48.555699964465155,-115.61816173492025,162.85408097171643,-870.4800949419808,2604240.6656459616,-2428.1717578327443,-20573.717442361096,-4.769995364412714,,,,,
