,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire
eco_s4,-92.81714734036315,898.3469070047383,0.0,-119.50531101892992,903.9487999122057,119.50531101892992,-1108.1566896439845,912140.0107350112,-1013.2220628016448,-2035.897888590765,-6.514810675638717
gdp_s0,3551.1487787166507,0.0,-2930.5319914322668,1790.2482752775013,1113.7205311606674,2459.2914604050384,-436.0176128875956,2667469.930163477,-2972.7246669644583,-36177.77350867897,-5.388107753529517
gdp_s1,1858.2879985295313,0.0,-1285.3126301812806,939.0839352314233,969.1060526397442,627.750066460299,-276.83672385973125,1399235.0634948206,-1601.3435030838718,-13141.907270657908,-6.001333462097593
gdp_s2,1403.5785802701253,0.0,-1174.2519118985515,705.5962345884539,179.82940282676242,1370.7952358484022,-172.96214391083623,1051338.3895367961,-1168.444068221252,-19404.163352769614,-6.336934427005143
gdp_s3,2576.3805733036343,0.0,-1956.5615085095988,1295.2399304604205,836.4181590652811,758.3906388231349,-392.14129629508625,1929907.4963860265,-2178.03694747188,-20603.43444232612,-6.136223324579547
gdp_s4,1371.0515793267848,0.0,-1269.8928034143767,689.381876957998,324.51862659045673,1270.5345784231122,-144.70739179917555,1027178.996667417,-1121.1561615497333,-19741.1200715727,-6.998633292640955
res_s0,0.0,0.0,1251.7364162956624,0.0,-34.730573108764546,-394.1825411636968,-324.55644495656895,1554239.383567114,-2086.2273604927705,-15867.033217399054,-7.4692398307371946
res_s1,0.0,0.0,1171.5192010437934,0.0,-54.95625761491545,-144.58051997003386,-374.30729099065934,1454636.3412960435,-1952.5320017396557,-13016.920122067295,-7.806033219500241
res_s2,0.0,0.0,1186.0664114294475,0.0,-141.08153520256326,-434.09063323163423,-264.3401796430757,1472699.1275248972,-1976.7773523824123,-12490.340346931263,-7.486592344983744
res_s3,0.0,0.0,1333.1035712320793,0.0,-43.3673651658202,-382.23395797342016,-338.6768846935312,1655270.267613165,-2221.839285386799,-18320.892716266106,-6.830255788421049
res_s4,0.0,0.0,327.9883316583124,0.0,56.170190837947445,-92.19567250815697,-163.3776109198396,407252.1784757379,-546.6472194305206,-6890.455766116788,-10.37502623368828
emp_s0,3551.1487787166507,0.0,-2930.5319914322668,1790.2482752775013,1113.7205311606674,2459.2914604050384,-436.0176128875956,2667469.930163477,-2972.7246669644583,-36177.77350867897,-5.388107753529517
emp_s1,1858.2879985295313,0.0,-1285.3126301812806,939.0839352314233,969.1060526397442,627.750066460299,-276.83672385973125,1399235.0634948206,-1601.3435030838718,-13141.907270657908,-6.001333462097593
emp_s2,1403.5785802701253,0.0,-1174.2519118985515,705.5962345884539,179.82940282676242,1370.7952358484022,-172.96214391083623,1051338.3895367961,-1168.444068221252,-19404.163352769614,-6.336934427005143
emp_s3,2576.3805733036343,0.0,-1956.5615085095988,1295.2399304604205,836.4181590652811,758.3906388231349,-392.14129629508625,1929907.4963860265,-2178.03694747188,-20603.43444232612,-6.136223324579547
emp_s4,1371.0515793267848,0.0,-1269.8928034143767,689.381876957998,324.51862659045673,1270.5345784231122,-144.70739179917555,1027178.996667417,-1121.1561615497333,-19741.1200715727,-6.998633292640955
cpt_s0,100.77370033826875,1385.7682902917823,334.23610600911024,-259.36919763030164,1106.8532167866424,-190.82875439619875,759.9712340792045,1827256.3349515577,-2287.536157547479,-26396.523013106074,-9.390683080935446
cpt_s1,365.64367319921746,809.2005814619149,70.03938055916716,-10.955729366915662,715.7879682914089,-118.29689415465134,512.9849212742142,986810.6071846139,-1261.430725801704,-20337.494306958357,-10.250842067508717
cpt_s2,383.5966117931106,757.8084584808203,95.34006725299722,-2.201975339002331,581.5474516661046,-164.86138030954118,610.8383691009695,1098080.864271455,-1408.9926499543071,-24045.140936145122,-8.178256317876372
cpt_s3,676.5853147061341,790.3727171649364,-27.22543522010744,92.34498588221314,674.6797359878464,-233.9763938747922,832.532835637515,1385995.7015378121,-1782.3012315738677,-24237.806349781775,-8.86933951952783
cpt_s4,-226.3987151019529,679.124160437384,39.577750206674494,-204.73569147350014,527.4347111182864,15.440070004774624,454.7963024337422,893278.4536749456,-1024.0814169679363,-11478.543342313294,-11.58572277276206
