policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
frontload,0,849.0224685888646,379.8198442178059,-731.5697632684619,359.65612054419825,234.51641960250265,334.2509263504381,409.599779732773,1011593.6687919917,-1156.3527490977492,-16446.73390971024,-3.353764864490233,15,9,10,5,7310.0,0.6,0.6666666666666666
frontload,1,2578.338033952454,228.8952032051463,-2356.406036019449,1266.365825498436,236.1057289896259,84.079082577094,244.9405695841788,2165363.511305394,-2391.932371862307,-15743.879407151955,-5.005980611287107,15,8,8,7,7310.0,0.5333333333333333,0.5333333333333333
frontload,2,3686.9054618816517,244.7893817332636,-3598.0733970119772,1812.4680639215826,210.3929626275966,816.9898770632939,276.5067856302667,3006001.912174195,-3278.8546417406337,-22809.069368555556,-4.201054991052732,15,9,9,6,7310.0,0.6,0.6
frontload,3,2651.437020801254,342.64643281451356,-2432.8578972314663,1281.8139313918632,259.76007174590336,986.841833789573,445.04208870031835,2331731.0856182473,-2584.495007201274,-24032.182803563755,-3.3905194590214833,15,9,10,5,7310.0,0.6,0.6666666666666666
frontload,4,1055.3840376379173,173.03394938295648,-940.0065167078178,492.0377251651846,89.8175535732766,174.99162254734608,231.95448794486057,951600.5585196132,-1067.0498396507621,-16466.85408375875,-5.388044621439452,15,7,7,8,7310.0,0.4666666666666667,0.4666666666666667
evenspread,0,2371.4913750584483,274.1372656830657,-2272.751286471105,1138.754587198963,199.40825885359266,725.1928109419327,379.40032710243764,2041667.529482101,-2248.8969012911557,-21961.057722522517,-2.549702501938171,15,5,10,5,8350.0,0.3333333333333333,0.6666666666666666
evenspread,1,2350.834403813075,214.81851376247704,-2284.7612873799726,1147.030572265614,203.5525687561946,258.24849809640546,310.79514796920347,1978099.830522134,-2164.8654373270247,-15320.430388321529,-2.5767537857150944,15,5,10,5,8350.0,0.3333333333333333,0.6666666666666666
evenspread,2,1246.2945110093585,332.33726547878695,-1152.7198110627785,569.3266094063193,216.67955966233893,60.73383869505329,373.1939813050048,1262786.9306762656,-1415.6603697482915,-14150.073266781888,-3.0485722396379513,15,4,9,6,8350.0,0.26666666666666666,0.6
evenspread,3,1746.6669986697711,281.3263485606163,-1522.334834448436,824.4491142860061,189.62457616108512,719.8415278351316,390.8188945611027,1581163.3368079255,-1775.0222978283853,-21341.91041321574,-3.6267788727956973,15,4,8,7,8350.0,0.26666666666666666,0.5333333333333333
evenspread,4,2173.3860776360407,185.62703749759422,-1952.580837825294,1046.9959212480844,130.9728066553353,-84.62981704708662,278.8494291447891,1800441.4401103428,-2001.989931932797,-17721.938606503885,-3.851943395159613,15,3,8,7,8350.0,0.2,0.5333333333333333
backload,0,508.3411141875092,227.41217098896686,-438.0178408987041,215.33940479298263,140.41364327394572,200.12837658065396,245.24251842991464,605678.4970054391,-692.3511056746711,-9847.267121567962,-2.008022909890098,15,0,10,5,7310.0,0.0,0.6666666666666666
backload,1,1543.746222770591,137.04801337339603,-1410.8673376091253,758.2199983150163,141.36522151189473,50.341252556180166,146.65496692813633,1296483.12109746,-1432.138267194033,-9426.4421679763,-2.997265509088711,15,0,8,7,7310.0,0.0,0.5333333333333333
backload,2,2207.486491508281,146.5644451770293,-2154.299452881987,1085.1915810597184,125.97003848094178,489.1620183816159,165.5548265069084,1799804.3842398906,-1963.1713924033374,-13656.63238060481,-2.515326806915027,15,0,9,6,7310.0,0.0,0.6
backload,3,1587.5132864178684,205.15507642431058,-1456.6418909902857,767.4693499546771,155.52795029348383,590.8586590755576,266.46313802068363,1396093.5333300512,-1547.4326300885623,-14388.95557502296,-2.030029243322686,15,0,10,5,7310.0,0.0,0.6666666666666666
backload,4,631.8974084163685,103.60181723787989,-562.8166246777686,294.6011615552172,53.77708711634273,104.77394847635563,138.8797201547112,569758.4057855648,-638.8821550073001,-9859.313812994713,-3.226021345120466,15,0,7,8,7310.0,0.0,0.4666666666666667
oracle,0,9584.246066019532,435.09138047464984,-9136.851336314587,4747.139542593496,528.9166107063021,2580.044073507547,369.50024191120144,7663856.260799335,-8354.1983392179,-50962.714400502984,0.0,24,24,24,0,14860.0,1.0,1.0
oracle,1,9584.246066019532,435.09138047464984,-9136.851336314587,4747.139542593496,528.9166107063021,2580.044073507547,369.50024191120144,7663856.260799335,-8354.1983392179,-50962.714400502984,0.0,24,24,24,0,14860.0,1.0,1.0
oracle,2,9584.246066019532,435.09138047464984,-9136.851336314587,4747.139542593496,528.9166107063021,2580.044073507547,369.50024191120144,7663856.260799335,-8354.1983392179,-50962.714400502984,0.0,24,24,24,0,14860.0,1.0,1.0
oracle,3,9584.246066019532,435.09138047464984,-9136.851336314587,4747.139542593496,528.9166107063021,2580.044073507547,369.50024191120144,7663856.260799335,-8354.1983392179,-50962.714400502984,0.0,24,24,24,0,14860.0,1.0,1.0
oracle,4,9584.246066019532,435.09138047464984,-9136.851336314587,4747.139542593496,528.9166107063021,2580.044073507547,369.50024191120144,7663856.260799335,-8354.1983392179,-50962.714400502984,0.0,24,24,24,0,14860.0,1.0,1.0
