组,alpha,seed,n_initiated,n_ep,init_per_ep,CRH_T,ACD_T,ACD_T_p25,ACD_T_p50,ACD_T_p75,expire_rate_T,CRH_Teval,ACD_Teval,ACD_Teval_p25,ACD_Teval_p50,ACD_Teval_p75,expire_rate_Teval,expire_rate_uncond,LSR,slack_mean,late_share_y0,late_share_late,late_share_later,n_init_early,late_share_y0_years,cap_early_quota,cap_early_money,early_fill,early_binding,CRH_T_early,slack_mean_early,LSR_floor,LSR_excess,spend_ratio,idle_ratio,clipped_ratio,residual_ratio,released_ratio,decomp_sum,标量回报
budget600,0.85,0,145,5,29.0,0.23777391170315637,8.360703160304089,7.0,8.0,9.0,0.1723547669274017,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7241379310344828,-3.1924032637812414,5.0,0.7241379310344828,0.6896551724137931,8.0,5.0,15.0,9.688195991091314,0.8257471264367816,资金,0.689957150923942,2.6696657017359997,0.665924276169265,0.05821365486521779,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.6306987361649578
budget600,0.85,1,125,5,25.0,0.2711115187862214,8.303526097603665,7.0,8.0,9.0,0.1881708514219162,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674394,0.29401695534674405,0.72,-2.930334298264,5.0,0.72,0.68,7.0,5.0,15.0,8.342602892102335,0.8390666666666668,资金,0.696825391093648,2.526808558878856,0.6662958843159066,0.05370411568409339,0.9988888888888889,0.0011111111111110628,0.0,0.06777777777777778,0.0,1.0666666666666667,0.6587621170438045
budget600,0.85,2,55,5,11.0,0.19005821102786472,8.336800686981634,7.0,8.0,9.0,0.1603728847345877,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.2940169553467441,0.29401695534674405,0.8181818181818182,-3.7848797528094553,5.0,0.8181818181818182,0.7272727272727273,2.0,5.0,15.0,3.7120359955005626,0.5387878787878787,资金,0.7059830446532562,2.6696657017359997,0.6625421822272215,0.15563963595459673,0.9877777777777778,0.012222222222222245,0.0,0.07888888888888888,0.0,1.0666666666666667,0.7304665759641111
budget600,0.85,3,130,5,26.0,0.25997500775598215,8.353110534830703,7.0,8.0,9.0,0.19224185541902497,0.7059830446532559,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7307692307692307,-2.753411221340924,5.0,0.7307692307692307,0.6538461538461539,7.0,5.0,15.0,8.666666666666668,0.8076923076923076,资金,0.696825391093648,2.669665701735999,0.6666666666666666,0.0641025641025641,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.6451813608037519
budget600,0.85,4,130,5,26.0,0.3332843297442809,8.482385362414263,7.0,8.0,9.0,0.19224185541902497,0.7059830446532559,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.5769230769230769,-1.945718913648616,5.0,0.5769230769230769,0.5384615384615384,11.0,5.0,15.0,8.734602463605823,1.2593589743589744,资金,0.694327849213755,2.851483883554181,0.6640537513997761,-0.0871306744766992,0.9922222222222222,0.007777777777777772,0.0,0.07444444444444444,0.0,1.0666666666666667,0.6416535674245042
budget600,1.0,0,120,5,24.0,0.20902957834787597,8.266044618923475,7.0,8.0,9.0,0.15925918414615303,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7916666666666666,-3.5803342982640003,5.0,0.7916666666666666,0.75,5.0,5.0,15.0,8.017817371937639,0.6236111111111111,资金,0.6931623296698048,2.6696657017359993,0.665924276169265,0.12574239049740166,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.7788822093985983
budget600,1.0,1,110,5,22.0,0.22012317637950107,8.311533976976202,7.0,8.0,9.0,0.1603728847345877,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7727272727272727,-3.5121524800821815,5.0,0.7727272727272727,0.7272727272727273,5.0,5.0,15.0,7.333333333333334,0.6818181818181818,资金,0.693162329669805,2.6696657017359993,0.6666666666666666,0.10606060606060608,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.7542526700815366
budget600,1.0,2,125,5,25.0,0.26336952806622144,8.36250173394615,7.0,8.0,9.0,0.1881708514219162,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674394,0.29401695534674405,0.72,-2.770334298264,5.0,0.72,0.64,7.0,5.0,15.0,8.351893095768375,0.8381333333333333,资金,0.696825391093648,2.8125228445931416,0.665924276169265,0.054075723830735,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.7722520257631749
budget600,1.0,3,120,5,24.0,0.201779578347876,8.311533976976202,7.0,8.0,9.0,0.14700847767337205,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7916666666666666,-3.8303342982640007,5.0,0.7916666666666666,0.75,5.0,5.0,15.0,8.0,0.625,资金,0.693162329669805,2.6696657017359993,0.6666666666666667,0.12499999999999989,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.7955985540646935
budget600,1.0,4,130,5,26.0,0.2109457442340394,8.321745396637894,7.0,8.0,9.0,0.1583168221097853,0.7059830446532559,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7692307692307693,-3.6764881444178465,5.0,0.7692307692307693,0.7307692307692307,6.0,5.0,15.0,8.666666666666668,0.6923076923076922,资金,0.6846151863475041,2.3363323684026653,0.6666666666666666,0.10256410256410264,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.7591027602873572
build3,0.0,0,75,5,15.0,0.3937042646437024,6.436746692791317,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,1.0706462079780117
build3,0.0,1,165,5,33.0,0.4951452629383821,6.506624779363837,5.0,6.0,7.0,0.2316497223944044,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.36363636363636365,1.0029990350693325,7.0,0.36363636363636365,0.30303030303030304,21.0,7.0,21.0,15.608108108108109,1.3454545454545455,资金,0.6968253910936482,3.6696657017360006,0.527027027027027,-0.16339066339066333,0.9866666666666667,0.013333333333333308,0.0,0.08,0.0,1.0666666666666667,0.9625528414195135
build3,0.0,2,115,5,23.0,0.3476610561287847,6.410615400731229,5.0,6.0,7.0,0.17896684238497468,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.294016955346744,0.29401695534674405,0.6086956521739131,-1.0259864721770442,7.0,0.6086956521739131,0.5217391304347826,9.0,7.0,21.0,10.76523031203566,0.836024844720497,资金,0.6988604252180054,3.669665701735999,0.5319465081723627,0.07674914400155042,0.997037037037037,0.002962962962962945,0.0,0.06962962962962962,0.0,1.0666666666666667,1.0058073417893325
build3,0.0,3,75,5,15.0,0.3937042646437024,6.436746692791316,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.9516296367204239
build3,0.0,4,105,5,21.0,0.3807716329029547,6.410615400731229,5.0,6.0,7.0,0.1960113035644961,0.705983044653256,6.634977618257026,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5714285714285714,-0.6160485839782863,7.0,0.5714285714285714,0.47619047619047616,9.0,7.0,21.0,9.799999999999999,0.9183673469387756,资金,0.6988604252180054,3.669665701735999,0.5333333333333334,0.03809523809523796,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,1.0387258531090038
build3,0.15,0,75,5,15.0,0.3937042646437024,6.436746692791317,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.8072583953832723
build3,0.15,1,75,5,15.0,0.3937042646437024,6.436746692791317,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.7812125196274334
build3,0.15,2,120,5,24.0,0.47872186466518035,6.519890628457669,5.0,6.0,8.0,0.22051271651005805,0.7059830446532561,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.375,0.9613323684026663,7.0,0.375,0.3333333333333333,15.0,7.0,21.0,11.25,1.3333333333333333,资金,0.6974359013309553,3.869665701736,0.53125,-0.15625,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.8731644721893158
build3,0.15,3,105,5,21.0,0.3807716329029547,6.410615400731229,5.0,6.0,7.0,0.1960113035644961,0.705983044653256,6.634977618257026,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5714285714285714,-0.6160485839782863,7.0,0.5714285714285714,0.47619047619047616,9.0,7.0,21.0,9.799999999999999,0.9183673469387756,资金,0.6988604252180054,3.669665701735999,0.5333333333333334,0.03809523809523796,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.7361814324364074
build3,0.15,4,140,5,28.0,0.3779297462377792,6.477997723477027,5.0,6.0,7.0,0.17851029431766605,0.7059830446532559,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5357142857142857,-0.6160485839782863,7.0,0.5357142857142857,0.4642857142857143,13.0,7.0,21.0,13.134772896500372,0.9897392290249433,资金,0.6961209562044475,3.361973394043692,0.5309009679821295,0.004813317732156208,0.9948148148148148,0.005185185185185182,0.0,0.07185185185185185,0.0,1.0666666666666667,0.7312985579250265
build3,0.3,0,80,5,16.0,0.4132216883942995,6.45791385261062,5.0,6.0,7.0,0.20213665680088658,0.705983044653256,6.634977618257026,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5,0.044665701735999666,7.0,0.5,0.4375,8.0,7.0,21.0,7.5,1.0666666666666667,资金,0.697970097788599,3.9196657017359997,0.53125,-0.03125,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.6406838852060075
build3,0.3,1,75,5,15.0,0.3937042646437024,6.436746692791316,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.565170155476396
build3,0.3,2,75,5,15.0,0.3937042646437024,6.436746692791316,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.6354002901388268
build3,0.3,3,75,5,15.0,0.3937042646437024,6.436746692791316,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.33033429826400074,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.0,1.0,资金,0.696825391093648,3.669665701735999,0.5333333333333333,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.6688617172262716
build3,0.3,4,75,5,15.0,0.3937042646437024,6.436746692791317,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.6073792305656193
build3,0.5,0,75,5,15.0,0.3937042646437024,6.436746692791315,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.0,1.0,资金,0.696825391093648,3.669665701735999,0.5333333333333333,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.5001424766226957
build3,0.5,1,75,5,15.0,0.3937042646437024,6.436746692791316,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.0,1.0,资金,0.696825391093648,3.669665701735999,0.5333333333333333,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.5298375417352625
build3,0.5,2,85,5,17.0,0.4304429446448264,6.474996668172917,5.0,6.0,7.0,0.20754138024476054,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.2940169553467441,0.29401695534674405,0.47058823529411764,0.140253937030117,7.0,0.47058823529411764,0.4117647058823529,9.0,7.0,21.0,7.933333333333334,1.134453781512605,资金,0.6988604252180054,3.669665701735999,0.5333333333333333,-0.06274509803921569,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.5411195880445414
build3,0.5,3,85,5,17.0,0.38891453025345835,6.45791385261062,5.0,6.0,7.0,0.19024626522436383,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.2940169553467441,0.29401695534674405,0.5294117647058824,-0.44798135708753006,7.0,0.5294117647058824,0.47058823529411764,8.0,7.0,21.0,7.933333333333334,1.0084033613445378,资金,0.697970097788599,3.7946657017359997,0.5333333333333333,-0.0039215686274509665,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.5035531211319555
build3,0.5,4,140,5,28.0,0.36187825689006486,6.424240217737818,5.0,6.0,7.0,0.18901089986576403,0.7059830446532559,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5714285714285714,-0.7589057268354291,7.0,0.5714285714285714,0.5357142857142857,12.0,7.0,21.0,13.105497771173848,0.9156462585034014,资金,0.700641080076818,3.7529990350693323,0.5319465081723626,0.039482063256208844,0.997037037037037,0.002962962962962945,0.0,0.06962962962962962,0.0,1.0666666666666667,0.5052136169430331
build3,0.7,0,115,5,23.0,0.355274621346176,6.401815877925782,5.0,6.0,7.0,0.17896684238497468,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.294016955346744,0.29401695534674405,0.6086956521739131,-0.9390299504379137,7.0,0.6086956521739131,0.5217391304347826,9.0,7.0,21.0,10.76523031203566,0.836024844720497,资金,0.6988604252180054,3.78077681284711,0.5319465081723627,0.07674914400155042,0.997037037037037,0.002962962962962945,0.0,0.06962962962962962,0.0,1.0666666666666667,0.5720143534967276
build3,0.7,1,115,5,23.0,0.3313432816655996,6.392426774196102,5.0,6.0,7.0,0.1661834965003336,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.294016955346744,0.29401695534674405,0.6521739130434783,-1.373812559133566,7.0,0.6521739130434783,0.5217391304347826,8.0,7.0,21.0,10.757238307349665,0.7436853002070394,资金,0.697970097788599,3.4196657017359997,0.5322939866369711,0.11987992640650713,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.5832913944430267
build3,0.7,2,65,5,13.0,0.4542741515119643,6.436746692791316,5.0,6.0,7.0,0.22616688872826465,0.7059830446532559,6.634977618257029,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.46153846153846156,0.43889647096676854,7.0,0.46153846153846156,0.38461538461538464,7.0,7.0,21.0,6.0711638250555975,1.152991452991453,资金,0.696825391093648,3.669665701735999,0.5329873980726463,-0.07144893653418471,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.6594236930938246
build3,0.7,3,120,5,24.0,0.29460647664131406,6.3517698519737,5.0,6.0,7.0,0.15925918414615303,0.7059830446532561,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-1.622000964930667,7.0,0.6666666666666666,0.625,8.0,7.0,21.0,11.208302446256486,0.7137566137566138,资金,0.689957150923942,3.2946657017359997,0.5329873980726465,0.13367926859402013,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.592563731458646
build3,0.7,4,115,5,23.0,0.31417902919093627,6.365724804447821,5.0,6.0,7.0,0.1661834965003336,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.294016955346744,0.29401695534674405,0.6521739130434783,-1.4607690808726963,7.0,0.6521739130434783,0.5652173913043478,8.0,7.0,21.0,10.757238307349665,0.7436853002070394,资金,0.689957150923942,3.2946657017359997,0.5322939866369711,0.11987992640650713,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.5802795158624815
build3,0.85,0,115,5,23.0,0.30741545388658853,6.351769851973702,5.0,6.0,7.0,0.1661834965003336,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.294016955346744,0.29401695534674405,0.6521739130434783,-1.5042473417422615,7.0,0.6521739130434783,0.6086956521739131,8.0,7.0,21.0,10.741289844329133,0.7447895100069013,资金,0.689957150923942,3.2946657017359997,0.5329873980726464,0.11918651497083188,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.7493246471858332
build3,0.85,1,120,5,24.0,0.3121470857900853,6.440738056348348,5.0,6.0,7.0,0.15925918414615303,0.7059830446532561,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.625,-1.3303342982640003,7.0,0.625,0.5833333333333334,9.0,7.0,21.0,11.216617210682493,0.8023809523809523,资金,0.6988604252180054,3.78077681284711,0.532640949554896,0.09235905044510395,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,0.7376534602480481
build3,0.85,2,120,5,24.0,0.297277458929533,6.375563703838475,5.0,6.0,7.0,0.15925918414615303,0.7059830446532561,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-1.5386676315973333,7.0,0.6666666666666666,0.625,8.0,7.0,21.0,11.216617210682493,0.7132275132275132,资金,0.697970097788599,3.5446657017359997,0.532640949554896,0.13402571711177058,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,0.7767656468751056
build3,0.85,3,115,5,23.0,0.329357811799632,6.325900412182897,5.0,6.0,7.0,0.17896684238497468,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.294016955346744,0.29401695534674405,0.6521739130434783,-1.373812559133566,7.0,0.6521739130434783,0.5652173913043478,8.0,7.0,21.0,10.76523031203566,0.7431331953071084,资金,0.689957150923942,3.2946657017359997,0.5319465081723627,0.1202274048711156,0.997037037037037,0.002962962962962945,0.0,0.06962962962962962,0.0,1.0666666666666667,0.7625512039272783
build3,0.85,4,80,5,16.0,0.390917248103471,6.384549982202687,5.0,6.0,7.0,0.20213665680088658,0.705983044653256,6.634977618257026,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5625,-0.39283429826400057,7.0,0.5625,0.5,7.0,7.0,21.0,7.590361445783133,0.9222222222222222,资金,0.696825391093648,3.669665701735999,0.5256024096385542,0.0368975903614458,0.9837037037037037,0.016296296296296253,0.0,0.08296296296296296,0.0,1.0666666666666667,0.7943111991314158
build3,1.0,0,125,5,25.0,0.4372457957863127,6.446813913864815,5.0,6.0,7.0,0.21169220784965573,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674394,0.29401695534674405,0.48,0.38966570173599935,7.0,0.48,0.4,13.0,7.0,21.0,11.666666666666666,1.1142857142857143,资金,0.6961209562044475,3.746588778659077,0.5333333333333334,-0.053333333333333455,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.9097208724160772
build3,1.0,1,120,5,24.0,0.4306274281286377,6.393765895470535,5.0,6.0,7.0,0.22051271651005805,0.7059830446532561,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5,-0.08033429826400014,7.0,0.5,0.4166666666666667,12.0,7.0,21.0,11.208302446256486,1.0706349206349206,资金,0.689957150923942,3.3363323684026653,0.5329873980726465,-0.0329873980726465,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.8969554121901835
build3,1.0,2,120,5,24.0,0.42337742812863766,6.417633022225086,5.0,6.0,7.0,0.20826201003727707,0.7059830446532561,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5,-0.12200096493066728,7.0,0.5,0.4166666666666667,12.0,7.0,21.0,11.216617210682493,1.0698412698412698,资金,0.6899571509239419,3.5029990350693327,0.532640949554896,-0.03264094955489605,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,0.9147669301356821
build3,1.0,3,85,5,17.0,0.4304429446448264,6.474996668172917,5.0,6.0,7.0,0.20754138024476054,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.2940169553467441,0.29401695534674405,0.47058823529411764,0.37554805467717595,7.0,0.47058823529411764,0.4117647058823529,9.0,7.0,21.0,7.9985063480209115,1.1252100840336134,资金,0.6988604252180054,4.114110146180443,0.5294996265870052,-0.05891139129288758,0.9918518518518519,0.008148148148148127,0.0,0.07481481481481482,0.0,1.0666666666666667,0.933372300471591
build3,1.0,4,155,5,31.0,0.3283708400995905,6.384501475108668,5.0,6.0,7.0,0.17071952245939978,0.705983044653256,6.634977618257026,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.6129032258064516,-1.3625923627801295,7.0,0.6129032258064516,0.5806451612903226,12.0,7.0,21.0,14.466666666666667,0.8294930875576036,资金,0.6899571509239419,3.086332368402666,0.5333333333333333,0.0795698924731183,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.8635765701076827
buildmix,0.0,0,75,5,15.0,0.3937042646437024,6.436746692791316,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.33033429826400046,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.073353293413174,0.9896296296296296,资金,0.696825391093648,3.669665701735999,0.528443113772455,0.004890219560878317,0.9896296296296296,0.010370370370370363,0.0,0.07703703703703704,0.0,1.0666666666666667,1.167068438871171
buildmix,0.0,1,75,5,15.0,0.3937042646437024,6.436746692791316,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,1.0633556973187788
buildmix,0.0,2,95,5,19.0,0.3629766020732388,6.38587498696616,5.0,6.0,7.0,0.1856949191663647,0.705983044653256,6.634977618257026,6.0,7.0,8.0,0.2940169553467441,0.29401695534674405,0.5789473684210527,-0.8566500877376854,7.0,0.5789473684210527,0.5263157894736842,8.0,7.0,21.0,8.879821958456972,0.9009189640768589,资金,0.689957150923942,3.2946657017359997,0.5326409495548963,0.046306418866156385,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,1.131863461569741
buildmix,0.0,3,80,5,16.0,0.369097748103471,6.436746692791317,5.0,6.0,7.0,0.18376059709171505,0.705983044653256,6.634977618257026,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5625,-0.6928342982640006,7.0,0.5625,0.5,7.0,7.0,21.0,7.535885167464115,0.9288888888888889,资金,0.696825391093648,3.669665701735999,0.5290071770334928,0.03349282296650724,0.9908148148148148,0.009185185185185185,0.0,0.07585185185185185,0.0,1.0666666666666667,1.1268850337503846
buildmix,0.0,4,75,5,15.0,0.3937042646437024,6.436746692791317,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,1.087922844354016
buildmix,0.15,0,100,5,20.0,0.3998102145481024,6.410615400731229,5.0,6.0,7.0,0.2058118687427209,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.55,-0.2803342982640007,7.0,0.55,0.45,9.0,7.0,21.0,9.340252038547073,0.9635714285714285,资金,0.6988604252180054,3.669665701735999,0.5329873980726464,0.017012601927353654,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.7825969527963558
buildmix,0.15,1,85,5,17.0,0.34738611586209034,6.436746692791316,5.0,6.0,7.0,0.1729511502039671,0.7059830446532561,6.634977618257026,6.0,7.0,8.0,0.2940169553467441,0.29401695534674405,0.5882352941176471,-1.0362166512051774,7.0,0.5882352941176471,0.5294117647058824,7.0,7.0,21.0,7.96875,0.8784313725490196,资金,0.696825391093648,3.669665701735999,0.53125,0.05698529411764708,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.872145492552139
buildmix,0.15,2,75,5,15.0,0.3937042646437024,6.436746692791317,5.0,6.0,7.0,0.19601130356449603,0.705983044653256,6.634977618257027,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5333333333333333,-0.3303342982640007,7.0,0.5333333333333333,0.4666666666666667,7.0,7.0,21.0,7.03125,0.9955555555555555,资金,0.696825391093648,3.669665701735999,0.53125,0.002083333333333326,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.8075549096401822
buildmix,0.15,3,80,5,16.0,0.369097748103471,6.436746692791317,5.0,6.0,7.0,0.18376059709171505,0.705983044653256,6.634977618257026,6.0,7.0,8.0,0.29401695534674405,0.29401695534674405,0.5625,-0.7678342982640004,7.0,0.5625,0.5,7.0,7.0,21.0,7.5,0.9333333333333333,资金,0.696825391093648,3.669665701735999,0.53125,0.03125,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.8140551172852938
