alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.7,1,6021.194277442264,0.0,-4503.618741495503,3044.299444253307,293.7780490038263,2192.616350830866,-920.1995554445687,4536006.171937427,-5135.042468640476,-24232.11461883399,-2.234983220836387,18.0,160.0,1.0,0.0,0.9985185185185185,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.7,2,6015.370661128118,0.0,-5090.107860690021,3042.4050210936066,245.93591263814443,2586.7784371552343,-660.9838970643184,4533183.4814294735,-5033.631730665968,-21706.954207419716,-2.6324305102383985,16.0,164.0,1.0,1.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.7,3,5897.458466879277,0.0,-5267.235814544587,2977.323641305654,218.64930324887897,2978.2519681880212,-591.5955647957073,4436212.225545423,-4878.286404100165,-16481.400334458456,-1.8563369208105331,13.0,163.0,1.0,3.0,0.9925925925925926,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.7,4,5966.198804595609,0.0,-5448.526626982386,3017.4015981649864,273.2830133523805,2327.142184487067,-730.0457680912242,4495928.38126583,-4925.5553186219095,-25351.782574268786,-4.151582601110758,26.0,164.0,0.9333333333333333,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,0,5717.272561836193,0.0,-3947.9488054058443,2884.6948517226024,313.83101989292993,1205.7216681983941,-918.6796993024412,4298195.329066677,-4919.085245762724,-22724.88215746592,-3.7488184089637295,23.0,159.0,1.0,0.0,0.997037037037037,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,1,5426.713279380567,0.0,-3574.5940572987092,2732.562858791717,248.4119198928755,1850.6222237178238,-919.9964383793055,4071518.659599659,-4687.189184114201,-23665.32671781903,-2.6531539381585674,15.0,157.0,1.0,0.0,0.9985185185185185,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,2,5366.8082704517055,0.0,-3483.6540991800707,2709.999109458983,305.40513947718927,1025.2366369202564,-894.9370862652738,4037898.673093885,-4658.722595090689,-21389.932772412725,-3.7382325723200815,23.0,158.0,1.0,0.0,0.9992592592592593,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,3,5664.429710950152,0.0,-3804.0585376582776,2857.2963292755458,300.3612025293466,1282.7251618815646,-922.747046247797,4257371.530620564,-4890.09648032301,-24940.26491941108,-3.21995925166148,23.0,158.0,1.0,0.0,0.9992592592592593,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
0.85,4,5445.054195015376,0.0,-3674.0926396557597,2747.0181587074303,280.51537917823214,1469.5809054981617,-930.2862885166451,4093057.05647407,-4698.553000225072,-24428.735499915263,-3.5976960717694384,23.0,158.0,1.0,0.0,0.9992592592592593,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,0,5364.939491788837,0.0,-4180.689089703182,2711.93435118349,302.6415055892407,1231.412665774607,-773.9831206141725,4040782.1832634,-4546.291564004218,-19685.846219606086,-4.150851679801993,24.0,160.0,1.0,0.0,0.9977777777777778,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,1,6140.389323447662,0.0,-4006.6835431785794,3097.75873176245,316.3790618436998,889.6930760478778,-934.8293424207113,4615660.510326051,-5321.219624210974,-20233.188170386908,-2.0500304511971326,16.0,157.0,1.0,0.0,0.9933333333333333,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,2,5588.7145911426,0.0,-3850.7262174061048,2816.485927731946,293.010790172738,1471.9908305068143,-914.9461311366,4196564.0323206,-4803.4184240474115,-23293.298281444535,-3.617327855616137,22.0,159.0,1.0,0.0,0.9985185185185185,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,3,5874.589127760961,0.0,-4806.334877340544,2968.7394542940438,242.23746309669158,2810.130101700249,-703.9023622233319,4423421.786898124,-4938.5071320783945,-22181.928793670693,-2.607351076284676,17.0,162.0,1.0,0.0,0.9992592592592593,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
1.0,4,5479.879227983726,0.0,-3446.3020708966033,2762.9909517419023,328.70154693976144,706.2554682327154,-976.9074082223982,4129972.2928212583,-4776.20136159128,-21659.70275367926,-3.6557938280317486,24.0,157.0,0.9333333333333333,0.0,0.9985185185185185,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:3,3:5,5:3",0.95,V3E2DAY1-52-33-55-3T15X26
-1.0,0,406.8870738526206,493.59329052698286,111.63990558557703,74.70243926205089,761.9254379335657,92.68741219691181,-1871.7934480871227,4448332.817243068,-4150.454245016607,-25150.84495045255,-6.140925209135225,,,,,,,,,,,,,,,,,,,,
-1.0,1,105.91001680299817,277.87579389371166,265.77483768700984,-70.2778349174702,259.40793609072216,311.5823215205928,-1786.6226071948772,4586428.959896416,-4309.2706271946845,-24227.370768367393,-6.800335652088513,,,,,,,,,,,,,,,,,,,,
-1.0,2,396.63214364187917,-136.90734177336776,204.1011726266307,139.37588391460207,-58.361659548594176,66.27334071929991,-2831.3501279826205,4999185.91999789,-4896.484647062254,-20923.711906806304,-6.361026955878643,,,,,,,,,,,,,,,,,,,,
-1.0,3,402.1944616083602,5.221192037719765,111.4277944501865,87.66277537020099,18.72752256509789,480.16383272382774,-2068.959875725407,4663303.8478514245,-4650.478395841561,-20845.625356362918,-6.507025600286292,,,,,,,,,,,,,,,,,,,,
-1.0,4,557.7036424408316,-129.47627155322772,212.6438642410416,177.46384083231558,241.71394516057816,227.07606203872083,-2548.57551441313,4892015.641039181,-4933.981193410819,-16811.711706883696,-5.656748263357281,,,,,,,,,,,,,,,,,,,,
