policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
frontload,0,2182.340151206282,245.43694982543553,-1953.111822903847,1054.161796909694,177.27307822228062,768.8861054613199,378.5589124199291,1874562.7774971789,-2085.1233252356633,-20195.486551152895,-1.992007137107421,10,7,7,3,6000.0,0.7,0.7
frontload,1,2169.0116865894647,254.58655905546146,-1964.2106961539723,1046.9219185603613,185.5856824100191,514.1718592279469,388.7764622419307,1874184.8731323895,-2081.4843459516314,-22186.497496601227,-1.328586705818359,10,7,8,2,6000.0,0.7,0.8
frontload,2,2361.4923626913906,70.53573897935742,-2133.312241749956,1158.7148500340454,89.2297692372133,-172.68345763798615,225.45035040024348,1827262.007165693,-2018.2428779691127,-20030.930578627507,-2.2109823062890617,10,7,7,3,6000.0,0.7,0.7
frontload,3,2001.1746167381632,266.829907998705,-1783.6774416098233,963.6196875838023,185.71195217548026,731.3264587218383,383.2051866775538,1762213.1301027304,-1963.1865886856353,-20866.55502139712,-2.0287617316386712,10,7,7,3,6000.0,0.7,0.7
frontload,4,1611.617617540227,63.65850442887005,-1533.8462812021721,783.9871433693799,44.46053033010537,642.0500006461609,170.70338831482272,1259091.9783753818,-1380.6530498763816,-12420.655423810778,-4.16981842183203,10,4,4,6,6000.0,0.4,0.4
evenspread,0,1127.2036766076199,239.46982825015348,-1082.9314395057233,530.8859927373433,162.8080926886384,-15.862170137800149,278.05219278679084,1082527.8583539121,-1199.6972070776465,-9173.73364398253,-1.305155250302602,10,4,7,3,6000.0,0.4,0.7
evenspread,1,1350.976698507966,93.84651293452458,-1274.8249119420846,673.3374995226065,96.71444837829951,-270.6130608272982,68.66106591421887,1110037.1242960324,-1214.5245631519808,-8616.534636908273,-2.4461281297172865,10,2,6,4,6000.0,0.2,0.6
evenspread,2,2196.118730192637,239.399961404916,-2042.659050998609,1065.4967821707942,183.46038942587904,413.6567550875843,338.18837015016607,1881660.32582847,-2078.3140576572555,-17727.255718434048,-1.086411918353908,10,4,8,2,6000.0,0.4,0.8
evenspread,3,2071.8454431571927,245.0023001360703,-1933.9348252597247,1003.0558213738442,188.59854051670692,380.33713042276366,336.70403730477176,1795339.6454103654,-1983.5922835816893,-13765.65007510749,-1.5698171546714939,10,4,7,3,6000.0,0.4,0.7
evenspread,4,148.65564680287707,175.74145697604598,-171.76522358172843,61.901621750842835,122.89973170779508,114.49837066043281,138.11858540484724,295352.40204773686,-329.2600991855537,-4310.7528341544175,-2.900038100090346,10,2,4,6,6000.0,0.2,0.4
backload,0,1306.6476625102696,146.95216811448478,-1169.4001948357395,631.1656077437394,106.13994026417394,460.36051340682775,226.65720454371777,1122369.9798088546,-1248.4403576861514,-12091.783804067125,-1.1926882562127026,10,0,7,3,6000.0,0.0,0.7
backload,1,1298.6674184008496,152.4303771400977,-1176.0455002345143,626.8308251404018,111.11700345264066,307.85368523664744,232.77482905065867,1122143.7145061558,-1246.2615663676781,-13283.875603534967,-0.7954739377544843,10,0,8,2,6000.0,0.0,0.8
backload,2,1413.9127092726503,42.232352463417655,-1277.2928420651324,693.7653827594412,53.42515892203593,-103.39196488326806,134.98545274886175,1094049.261356963,-1208.396563394883,-11993.258064743875,-1.3237967787777243,10,0,7,3,6000.0,0.0,0.7
backload,3,1198.1771649073435,159.7609224124028,-1067.9535719780074,576.9547023337684,111.1926058255312,437.872165479156,229.43910057159007,1055102.0958033917,-1175.432329263471,-12493.577285960533,-1.2146945896452908,10,0,7,3,6000.0,0.0,0.7
backload,4,964.9349995486834,38.114698098234435,-918.3704276691578,469.4020626232224,26.620161846762386,384.41905222488145,102.20642423723736,753864.877352071,-826.6479812331173,-7436.70521178703,-2.4966243190675157,10,0,4,6,6000.0,0.0,0.4
oracle,0,6000.558305506769,354.63760490739,-5772.125945371234,2968.7557084986342,377.1682633922585,1422.894156111991,431.3793722586717,4857660.607392699,-5303.042733365662,-35705.5903238553,0.0,16,16,16,0,9370.0,1.0,1.0
oracle,1,6000.558305506769,354.63760490739,-5772.125945371234,2968.7557084986342,377.1682633922585,1422.894156111991,431.3793722586717,4857660.607392699,-5303.042733365662,-35705.5903238553,0.0,16,16,16,0,9370.0,1.0,1.0
oracle,2,6000.558305506769,354.63760490739,-5772.125945371234,2968.7557084986342,377.1682633922585,1422.894156111991,431.3793722586717,4857660.607392699,-5303.042733365662,-35705.5903238553,0.0,16,16,16,0,9370.0,1.0,1.0
oracle,3,6000.558305506769,354.63760490739,-5772.125945371234,2968.7557084986342,377.1682633922585,1422.894156111991,431.3793722586717,4857660.607392699,-5303.042733365662,-35705.5903238553,0.0,16,16,16,0,9370.0,1.0,1.0
oracle,4,6000.558305506769,354.63760490739,-5772.125945371234,2968.7557084986342,377.1682633922585,1422.894156111991,431.3793722586717,4857660.607392699,-5303.042733365662,-35705.5903238553,0.0,16,16,16,0,9370.0,1.0,1.0
