alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.7,3,8652.79882416725,1287.1053323495273,-3850.732361478128,3830.299076607151,2189.562226845034,-866.4351579122902,-1480.6560131158226,7638926.049776679,-13866.193640918593,-40619.58617240276,-5.473813289762347,33.0,303.0,0.6,0.0,0.9995803417106995,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.7,4,9462.042876822681,42.77867308376849,-7664.400215796473,4763.704150591355,390.3537196696933,3616.960972211992,-1188.723104751524,7158301.171788871,-13448.299697180206,-56201.89997264075,-5.30056489137071,30.0,283.0,0.6666666666666666,0.0,0.9985136009179522,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.85,0,9770.466449501713,-99.62558222359624,-9305.296189574332,4934.6554643872505,199.87256134215573,6010.208297297583,-718.8568563133616,7384493.324435475,-13113.545725563778,-75115.43324817208,-6.366682317594952,39.0,305.0,0.3333333333333333,0.0,0.9968259686175451,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.85,1,8972.081030027572,-9601.86507579366,-3839.0073376093364,5860.953935028132,-8777.252012397654,-544.7446280840833,-5104.985385935779,11769487.521575166,-12820.781681150333,-30264.763376970397,-4.28359460857641,29.0,468.0,0.8666666666666667,0.0,0.9991628426891176,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.85,2,10256.352384649055,-403.9848756715272,-9795.832849239121,5219.999610589557,-86.14641113904919,5814.707273150602,-849.2807091959696,7901491.262666479,-13704.326603650343,-78388.24611458975,-6.071542858583467,40.0,318.0,0.26666666666666666,0.0,0.9981389844266106,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.85,3,9312.936908064903,-3358.2956939477385,-7191.097448469291,5139.950921995916,-2496.092821409504,3781.881840048679,-1142.063451720346,8717788.139903152,-12787.559776343862,-60920.14113966564,-5.459969681843135,35.0,378.0,0.6,0.0,0.9991683593548135,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
0.85,4,7748.513500412642,-627.9435490307591,-4825.21109739688,4004.3291953614016,-362.2518385746247,1247.3755397789105,-2285.859207625169,7058942.9721147735,-12203.51491589961,-35016.43580497014,-5.243297057972361,30.0,315.0,0.7333333333333333,0.0,0.9996038007061726,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
1.0,0,9289.791482733915,-20052.740665712954,0.0,7482.340728159264,-18144.537212152278,-6731.245708852126,-11363.217622220238,17460559.1093207,-13798.639762325165,-16071.706784814081,-6.579510329815102,45.0,733.0,0.0,0.0,0.9983060840988697,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
1.0,1,8959.47482937194,-19101.117248024042,0.0,7170.183765547496,-17196.711804722356,-6363.976258592846,-10178.345987370147,16682627.561173845,-13186.438284835032,-16227.037658597517,-7.110568550315934,44.0,725.0,0.06666666666666667,0.0,0.9876463389385423,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
1.0,2,9299.154429501266,-16414.917341655764,-1502.3642363945419,6946.807459032983,-14715.219527335441,-4442.335193335617,-8104.325844837794,15515608.761113334,-13397.565905558567,-22164.029364446145,-6.699846486153791,42.0,653.0,0.13333333333333333,0.0,0.9980768956050015,0.0,2700.0,3.0,15.0,26.0,True,upfront,0.2,3.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26KB
