uid,通道,格数,row,col,压力,距路m
648,P5 农转用储备,13,91.3076923076923,38.07692307692308,-0.09154344814225968,123.04930114746094
649,P5 农转用储备,11,81.54545454545455,32.81818181818182,-0.2518725085426775,71.35272216796875
650,P5 农转用储备,12,109.25,27.0,-0.8694168858076678,471.0695495605469
651,P5 农转用储备,10,83.9,28.6,-0.2509439413282319,70.75169372558594
652,P5 农转用储备,11,80.45454545454545,27.181818181818183,-0.2936185884643999,98.37361145019531
653,P5 农转用储备,11,87.9090909090909,29.181818181818183,-0.23454292407418276,60.13583755493164
654,P5 农转用储备,9,81.88888888888889,35.77777777777778,0.2713921935504619,65.64529418945312
655,P5 农转用储备,14,95.85714285714286,103.07142857142857,-0.04885210563233292,144.04957580566406
656,P5 农转用储备,16,102.1875,113.75,-1.015316690844274,565.5057983398438
657,P5 农转用储备,7,101.85714285714286,109.14285714285714,-0.011816530497853648,164.8812713623047
658,P5 农转用储备,12,98.0,109.5,-0.8437170068424736,454.434814453125
659,P5 农转用储备,12,98.58333333333333,105.66666666666667,-0.18557827387948447,162.02381896972656
660,P5 农转用储备,7,95.14285714285714,109.85714285714286,-1.192670931372349,680.3015747070312
661,P5 农转用储备,12,92.0,104.83333333333333,-0.4230706349798469,193.779541015625
662,P5 农转用储备,12,92.91666666666667,108.58333333333333,-1.0088042929149466,561.2905883789062
663,P5 农转用储备,17,93.70588235294117,100.29411764705883,-0.11175930817280143,87.25359344482422
664,P5 农转用储备,24,92.875,150.79166666666666,-0.5327268099375301,253.1407470703125
665,P5 农转用储备,10,101.9,154.7,-0.7959981688205822,555.9675903320312
666,P5 农转用储备,3,101.33333333333333,133.66666666666666,-0.29964216793905146,102.27249908447266
667,P5 农转用储备,16,102.3125,145.875,-0.34541995629963423,428.1048583984375
668,P5 农转用储备,16,96.1875,154.4375,-1.191332403601636,679.4351806640625
669,P5 农转用储备,14,102.42857142857143,150.85714285714286,-0.23681971790830533,285.62774658203125
670,P5 农转用储备,15,99.06666666666666,148.73333333333332,-0.8645436654067156,560.8412475585938
671,P5 农转用储备,11,109.27272727272727,145.9090909090909,0.398937917370408,55.599483489990234
672,P5 农转用储备,16,108.125,149.8125,0.2536446153642896,96.97630310058594
673,P5 农转用储备,6,95.33333333333333,143.83333333333334,-0.29264092192382063,97.7408218383789
674,P5 农转用储备,7,102.0,136.71428571428572,-0.24242518589228834,65.2377700805664
675,P5 农转用储备,11,101.36363636363636,140.54545454545453,-0.49639910223489275,235.9628448486328
676,P5 农转用储备,12,97.91666666666667,143.83333333333334,-0.3616246953180167,223.7021026611328
677,P5 农转用储备,10,93.3,17.7,-0.6525834339543073,386.47576904296875
678,P5 农转用储备,15,95.46666666666667,20.6,-1.0508469037868626,588.5033569335938
679,P5 农转用储备,15,95.73333333333333,15.933333333333334,-1.1893364503515804,678.1432495117188
680,P5 农转用储备,2,96.0,48.5,1.0454076311335414,33.15208435058594
681,P5 农转用储备,14,103.14285714285714,55.92857142857143,-0.1983013117160845,96.41596984863281
682,P5 农转用储备,15,98.46666666666667,56.46666666666667,0.05539208033383307,81.5538330078125
683,P5 农转用储备,10,104.0,59.2,0.04948880105048055,57.49700164794922
684,P5 农转用储备,11,100.81818181818181,58.81818181818182,-0.17776714351192854,61.401912689208984
685,P5 农转用储备,25,100.16,43.4,-0.36778289303884093,227.2235107421875
686,P5 农转用储备,9,107.77777777777777,137.22222222222223,0.25302592212250086,185.94692993164062
687,P5 农转用储备,9,112.44444444444444,131.44444444444446,0.6862049189888827,75.928466796875
688,P5 农转用储备,10,119.3,137.3,-0.6838693874737893,357.94000244140625
689,P5 农转用储备,12,131.66666666666666,121.08333333333333,-2.599292181385859,1590.7626953125
690,P5 农转用储备,15,128.53333333333333,119.66666666666667,-2.183563455396199,1321.6746826171875
691,P5 农转用储备,10,126.3,126.9,-2.0656126336044345,1252.2982177734375
692,P5 农转用储备,17,115.58823529411765,136.8235294117647,0.09752322875108506,218.27088928222656
693,P5 农转用储备,14,127.85714285714286,129.64285714285714,-2.24813605591983,1363.470458984375
694,P5 农转用储备,12,122.75,128.5,-1.0223567677963192,883.6881713867188
695,P5 农转用储备,10,130.9,126.8,-2.775225818607513,1704.638916015625
696,P5 农转用储备,12,133.33333333333334,119.08333333333333,-2.4251623575422205,1478.0540771484375
697,P5 农转用储备,8,120.0,132.75,0.01377017680689141,570.2208251953125
698,P5 农转用储备,13,127.84615384615384,124.15384615384616,-2.2603576077782916,1371.3809814453125
699,P5 农转用储备,13,124.07692307692308,134.69230769230768,-1.3880285432062938,833.5559692382812
700,P5 农转用储备,13,125.38461538461539,132.0,-1.6227551452785574,1071.264892578125
701,P5 农转用储备,12,131.5,124.0,-2.804412099175954,1723.5302734375
702,P5 农转用储备,2,118.0,128.5,0.011585778268642238,423.5337219238281
703,P5 农转用储备,13,124.15384615384616,106.15384615384616,-0.3637637023660584,143.77630615234375
704,P5 农转用储备,1,125.0,109.0,-0.6920495753023073,356.2652587890625
705,P5 农转用储备,27,128.59259259259258,112.74074074074075,-1.262004186154556,725.1786499023438
706,P5 农转用储备,16,143.375,34.5625,-0.3051068664374992,105.80961608886719
707,P5 农转用储备,10,161.1,43.0,-1.1253347170385763,636.7169189453125
708,P5 农转用储备,12,165.08333333333334,40.416666666666664,-1.6506131315760852,976.7129516601562
709,P5 农转用储备,11,161.0909090909091,48.63636363636363,-1.7016338992287126,1009.737060546875
710,P5 农转用储备,13,158.84615384615384,46.23076923076923,-1.2091770227057017,690.9854125976562
711,P5 农转用储备,14,158.42857142857142,40.0,-0.6534155531699468,331.25872802734375
712,P5 农转用储备,10,162.1,40.2,-1.1914160241219447,679.4893188476562
713,P5 农转用储备,19,160.6315789473684,35.94736842105263,-1.1646781362978922,662.1826782226562
714,P5 农转用储备,10,167.3,45.8,-2.171165097210113,1313.649658203125
715,P5 农转用储备,10,166.9,43.2,-1.9784807924959105,1188.9312744140625
716,P5 农转用储备,12,154.5,39.5,-0.27519850676586666,86.4509048461914
717,P5 农转用储备,15,163.73333333333332,45.333333333333336,-1.6546570504241231,979.3303833007812
