alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.0,2,-217.8947682640866,2779.9498163512485,0.0,-381.23665377563447,2746.8007459734945,373.7732900553841,-2806.2984490657336,2661031.843353928,-3049.8932302050757,-630.6730406469469,-3.2268120415421024,25.0,186.0,0.8666666666666667,0.0,0.9918518518518519
0.0,1,-309.09106832797,2537.9469575111993,0.0,-347.8522999448143,2466.5621974407923,339.32354683129563,-2543.7562170059327,2561309.5978838406,-2862.44835431899,-5328.0041615941545,-4.836132833138437,44.0,171.6,0.06666666666666667,0.0,0.9884444444444445
0.85,2,3781.2753533095115,0.0,-2853.3697757642835,1919.030998698446,7197.5820610072,575.6225966159603,-473.6511229424524,2859356.188060685,-3234.5649681896152,-15065.173405380276,-3.202753417058031,29.6,162.4,0.8266666666666667,0.0,0.9976296296296296
1.0,1,3563.2179215560136,0.0,-2444.6562696899555,1804.6116329094984,5600.932075087929,-105.68291219738043,-563.1053332200554,2727533.248597803,-3104.568641019984,-12367.058765920841,-3.9426532206612825,27.0,159.0,0.6666666666666666,0.0,0.997037037037037
0.3,1,-322.0701193568856,3132.1414648190066,0.0,-421.36073865824085,3141.3462280476697,419.180061488466,-3378.589763873122,3033323.470997629,-3425.9788096023112,-1299.9559110085302,-2.522802183390953,21.0,171.0,1.0,0.0,1.0
0.7,4,3944.4302290488376,0.0,-3463.3117769189826,2001.280551224329,6327.954131750184,1145.7496642265955,-548.9128579579674,3032608.2914249785,-3329.094055544807,-16936.213435561287,-4.648050967558233,32.6,163.8,0.6533333333333333,0.0,0.9983703703703704
0.7,1,3919.45192218714,0.0,-3095.3951380945196,1986.4857422882274,6875.036736932472,648.6867029326625,-456.7862171736776,2959863.7560094586,-3324.6399120748197,-12950.811607137626,-2.5730374790360817,23.8,161.6,0.96,0.0,0.9922962962962963
0.5,1,3733.1749591455127,0.0,-2467.7376251283445,1887.4152068032683,5411.271669807652,183.3842161454881,-480.5936328121864,2812248.65813687,-3237.7131289649283,-12554.024506104153,-2.267711787733426,21.8,158.6,1.0,0.0,0.9983703703703704
0.15,3,-203.41772233928629,2667.5152094565497,-3.9013998329242363,-358.3937746075295,2621.6960005291266,351.3277153567869,-2316.985352115387,2679806.8337824717,-3006.829738297337,-1952.7087706474917,-3.753980301769322,34.2,174.2,0.7066666666666667,0.0,0.9986666666666667
0.3,2,-224.88306868192518,2918.7391642992143,0.0,-395.44211106642337,2937.522815870918,395.4421110664233,-3583.3964844445923,2760185.935243635,-3163.5368885313874,0.0,-1.5240602708440807,15.0,168.0,1.0,0.0,0.9955555555555555
0.5,3,3640.6859847103624,0.0,-3168.083322916197,1846.4648407717627,6140.689041761655,1341.6276503229024,-518.728396868825,2849613.611346116,-3100.5881494482096,-16376.218817906725,-4.024806740964609,33.4,163.8,0.6133333333333333,0.0,0.9988148148148148
0.85,3,3816.5340740256966,0.0,-2334.609056080944,1931.6818592712038,4014.0651177834284,851.2672653757356,-678.8189464087314,2878205.970314094,-3345.4834185775035,-14819.497583692315,-1.8393197734169853,22.0,157.6,1.0,0.0,0.9976296296296296
0.0,3,-233.18164163410984,2622.953266721643,0.0,-356.60673569293914,2598.4183004325064,352.5779293662183,-2731.1283442267,2799117.3980507655,-3038.0404942137943,-1532.7587405318714,-5.164278212981721,37.6,177.0,0.4266666666666667,0.0,0.9982222222222222
1.0,2,3972.107294017257,0.0,-2752.372878332017,2005.9369887455127,3874.8705961909172,1614.4844646983008,-584.772673238119,2988846.1132308138,-3419.4160318526547,-19835.655182465496,-1.9892176568277335,23.0,180.0,0.9333333333333333,0.0,0.9992592592592593
0.5,4,4125.102701674582,0.0,-3419.222372420821,2093.3655335051417,7464.608542928807,1109.5494111475464,-543.2567304429955,3119114.644922661,-3477.302969373137,-15836.995820434624,-2.6354336723737175,27.6,162.8,0.8266666666666667,0.0,0.9994074074074074
0.7,2,1811.3539450662254,0.0,-1447.6074946122583,917.4469602193227,2340.216276320321,-40.36406102060162,-393.11316070904377,1366995.9707267908,-1532.4628739886477,-12750.235671371041,-5.42735753172642,44.2,135.4,0.05333333333333334,0.0,0.8361481481481482
-1.0,0,-59.94743599050874,140.77902108805125,296.8908599055242,-150.47528901998447,-1270.0990275691227,307.05233244703203,-1295.395229825117,3480727.738287112,-3088.683439774099,-12686.351266908649,-4.198436520820354,,,,,
-1.0,1,359.8752894925345,-236.6983758534668,172.07835395041235,129.69715424896322,-1148.0661926412508,25.467804779365917,-1662.3436088897245,3697703.908720947,-3435.129546539418,-11022.005702600236,-4.695927980277817,,,,,
-1.0,2,341.67441389192567,-639.5855812470274,12.899140001581992,255.41235626357002,-824.4889410434664,-110.19221511026542,-1179.5798675361298,3082961.822511221,-2862.3909311812467,-12741.809463336875,-4.991618222375571,,,,,
-1.0,3,248.1255001226356,396.92207641709825,-27.463289110361007,16.234248005550263,-221.40239533611015,300.71681800709405,-1045.2358333327938,3232801.9613729576,-3073.37946804653,-14886.350116895843,-4.844040489538072,,,,,
-1.0,4,306.54412394640514,33.294474566597366,78.36169526955312,94.37620871471033,-725.5097788861399,157.08657966108666,-1456.8369803223673,3131552.329135514,-3119.0180500529227,-13621.593246291031,-4.110218023114584,,,,,
