alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.7,4,1334.8200094240733,0.0,-918.8440564597419,677.4039339134276,1889.4657855950293,367.5516783522902,-157.96172659875043,1009331.8615310073,-1156.5069294893365,-11795.53032553948,-1.5886128317922001,18.0,160.0,1.0,0.0,0.9977777777777778
0.5,1,1555.7571953150596,0.0,-1268.54042064936,789.6052466373045,2664.5607129434884,473.41025440736377,-210.73009841663324,1196898.72858485,-1328.8292307251927,-14775.226429315235,-2.1893846925046865,32.0,164.0,0.8,0.0,0.9985185185185185
0.7,1,1113.711314418844,178.51096700327497,-352.98253020833215,489.02779275684406,1660.4712527344666,-114.31731124593789,-275.2399988511379,983423.4390886633,-1224.4073629366067,-5963.861140702001,-0.8578999048807802,17.0,150.0,1.0,0.0,1.0
0.0,0,-152.81951840686355,1254.6174659641038,0.0,-170.64368593243583,1215.1385463194692,165.01233386489554,-1268.994002640026,1191092.927808402,-1365.1494874594866,-620.5899638520002,-2.8936343964869105,30.0,166.0,0.6666666666666666,0.0,0.9837037037037037
0.85,0,1314.112567939669,0.0,-873.2184027695754,666.5936443494805,1505.500997046091,596.330558510502,-213.41966605060878,993224.530080726,-1143.2113119474002,-16594.157667506166,-1.1825716892965024,23.0,156.0,0.8666666666666667,0.0,0.96
0.0,4,622.3803751817383,449.5172686703618,0.0,122.78938468714941,1419.5637203578121,-115.25297993920121,-422.5073897768074,837423.603566359,-1105.1044621843446,-2051.250871746589,-1.5913464684006242,20.0,150.0,1.0,0.0,1.0
0.5,3,1214.4188309692418,0.0,-863.307112406118,615.3918220200827,1754.8390890707765,338.80564866139065,-151.132034125132,929273.5566601291,-1053.2444147399608,-14318.363763602425,-1.8681934863219662,24.0,159.0,0.9333333333333333,0.0,1.0
0.15,1,1.6120958236835776,1062.6299098665215,-30.893471122101847,-106.19088503248153,1140.828377696425,126.79267584565575,-1116.7090016940995,1092041.4190230053,-1242.156340448868,-1326.442489767263,-1.9713477020993644,32.0,170.0,0.7333333333333333,0.0,0.9992592592592593
0.5,2,603.5876234045775,432.2338790246473,0.0,119.17993521092224,1427.3017607488696,-113.86500822511718,-501.12770202669174,812807.1581384896,-1072.6194168983002,-1420.7669966665417,-1.4570354567466004,17.0,150.0,1.0,0.0,1.0
1.0,4,1221.7516571943047,7.353486243621194,-590.0697122707297,616.7920740759471,888.0241018431665,-19.7041452885724,-283.4356167880098,927201.4397282209,-1103.714420715042,-12891.791224547636,-1.6056753261393601,24.0,157.0,0.9333333333333333,0.0,0.9977777777777778
0.3,3,198.3823466918505,800.2148382055964,0.0,-29.518204148380807,987.8127552715181,-19.49708067702732,-830.7887104819658,957653.6103475478,-1162.0500731625136,-4810.301140304929,-1.2043593650484001,15.0,155.0,1.0,0.0,1.0
1.0,1,1248.3656124794736,0.0,-646.3853835603254,630.7864261844744,954.9651959703685,44.72664718129769,-267.0650459492252,943701.3500718273,-1114.0772059420924,-13291.266155860289,-1.4676648016922105,24.0,194.0,0.9333333333333333,0.0,0.997037037037037
0.7,3,1042.0526428558026,0.0,-463.72154754170776,526.9929473502523,881.1058212950629,-122.69675430785026,-248.02047265958018,785219.4915518761,-941.5661069535366,-11573.109704899729,-1.778278299862644,23.0,156.0,1.0,0.0,0.9977777777777778
0.0,3,-98.6196658699636,1048.5859385700376,0.0,-140.60715516424085,1055.2187528377283,140.60715516424085,-1121.5035737388894,989522.6014999843,-1129.686786387752,-177.82820844311524,-1.250687097557082,22.0,172.0,0.9333333333333333,0.0,0.9992592592592593
0.5,4,905.2181070183218,172.0423785585463,-387.63507365176616,388.3857549924128,2255.779917304959,-161.32252114632752,-158.0743686452369,861826.6599804435,-1039.4644938455544,-5227.273112926605,-1.6208575903772822,22.0,205.0,1.0,0.0,0.997037037037037
0.0,1,-36.037538590419544,1253.0335197674763,0.0,-156.00592634688468,1279.915986024097,160.6507683754243,-1204.7376098535242,1242366.8168401995,-1422.3460437937158,-1852.6066674336405,-2.3266462125094924,32.0,170.0,0.7333333333333333,0.0,0.9985185185185185
0.3,0,-90.99718229604784,1170.5815561273544,0.0,-158.62230863206798,1178.0804773887796,158.62230863206798,-1483.0704357239154,1139977.6893331646,-1288.568657277171,-1693.091388059745,-1.3281791894107022,25.0,172.0,0.8666666666666667,0.0,1.0
1.0,0,1314.4658284971833,0.0,-650.8548283684192,666.721821222524,2163.89840956666,-50.765427899682116,-223.75790021757047,993415.5136215606,-1180.519716302143,-9894.872254330843,-2.5842579272729824,37.0,148.0,0.4,0.0,0.9688888888888889
1.0,2,1174.4050329927675,0.0,-605.2481427853942,592.9346265214755,1051.2375697915315,33.1092002873727,-216.2463368918916,883472.5935169983,-1045.4655874772866,-12710.444590472152,-1.2207203312940003,23.0,158.0,1.0,0.0,0.9985185185185185
0.3,4,-103.39056351478607,837.3671404407963,0.0,-114.4654135584124,838.9283029456012,113.86122355740858,-719.7537120276536,798968.5866377186,-915.7233084672991,-637.6468131038835,-1.4977221531366243,28.0,138.0,0.5333333333333333,2.0,0.7622222222222222
0.7,2,1580.7895424968497,0.0,-705.5903484676161,798.2818647311801,2001.3682074361175,-535.6759657683568,-343.6419668899413,1210161.5406511796,-1438.1250191130512,-11672.946022532502,-1.9973882250059227,26.0,156.0,0.8,0.0,0.9985185185185185
0.85,1,1124.4074567934554,0.0,-582.3713503304332,567.7701548210183,1085.8589587326,-37.81495680099463,-194.11315203379138,845977.5306833175,-1000.6270742655634,-12304.389349860005,-1.3763868308020624,23.0,158.0,1.0,0.0,0.9985185185185185
0.15,2,-82.93366132703792,1181.2008806425042,0.0,-152.49744142421295,1181.6723669348862,149.63525819519654,-1161.4997505600631,1142616.5448659686,-1316.2936519244543,-1853.4868120353797,-3.384683744212188,38.0,164.0,0.4,0.0,0.9874074074074074
0.85,4,1240.7422628422842,0.0,-728.6031919018258,627.0195759902732,873.0821145614127,568.092444140336,-224.28384474817602,934259.168225507,-1090.8039815975574,-16935.875402887184,-1.5527761091920445,23.0,158.0,1.0,0.0,0.997037037037037
0.85,2,1578.4391246427342,121.53509868532042,-1057.4958606216976,756.0597323697491,3050.4779232151386,-106.76452438530623,-268.23192334954996,1255950.6417461256,-1461.29550470951,-6675.07941970354,-1.3458902283727023,24.0,153.0,0.9333333333333333,0.0,0.9985185185185185
-1.0,0,134.63539047418413,249.51871593367383,7.974833810591155,27.402333836674323,248.4170515143629,15.884828101646116,-623.6518524496541,1205233.9531203576,-1135.9419090034885,-12336.167302804508,-2.910238901711857,,,,,
-1.0,1,-56.5176656107657,89.04409523479141,119.6680919145376,-66.05784677438245,-242.7155510792508,134.16367649533885,-474.44584050640094,1398339.8171806587,-1277.8180934124023,-13118.18325068134,-3.183749302035511,,,,,
-1.0,2,100.09233793482494,-54.94537500035052,66.7284561440219,41.12601935570101,-290.8339751574417,-36.271094141798564,-824.5131656148809,1595924.5858625374,-1500.3655750761147,-12422.900424108399,-2.7882908113705747,,,,,
-1.0,3,49.634280056126,34.08318377926714,41.53247338285837,-21.963975544008544,-279.3976646539807,186.68959935622792,-460.73122106760746,1474478.377820157,-1412.1803057929774,-12221.242169850113,-2.8904219810205487,,,,,
-1.0,4,140.85131920736163,-2.015946551330592,86.2484652954029,23.28174242968662,-674.0738158292077,136.09110682425052,-799.9727941851236,1403296.4596611666,-1488.7372904355136,-6812.695740563916,-2.524798257539311,,,,,
