alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.7,0,2654.9840484280444,0.0,-1669.4449819359718,1345.9859626840346,3689.524498252128,581.8039300425152,-390.11039002845956,6094234.210756083,-2323.998697533138,-23377.109727776362,-1.8370624417534434,23.0,158.0,1.0,0.0,0.9940740740740741
0.7,2,958.5991617385732,1078.237147157258,-903.7047358903292,383.43891758732167,4600.782856657765,-208.8956694938035,-1447.589757489132,5471564.334105858,-2054.740737539784,-7421.492179359244,-5.509721369963396,44.0,168.0,0.06666666666666667,0.0,1.0
0.7,1,2872.829238600898,0.0,-1869.6387397818332,1454.3633734766322,3021.5904519313144,1304.3991547171665,-453.9516512940756,6742762.110941278,-2500.1627320911834,-25745.356268495332,-2.2212200843424497,21.0,163.0,1.0,0.0,0.9985185185185185
0.7,4,729.7956156428625,578.8852986773796,0.0,150.91553850685602,1004.511632702629,-105.15004757737704,-564.01237589074,2915557.3324575247,-1226.5603499993347,-9470.081975065379,-1.746890746178515,9.0,37.0,0.8,12.0,0.24962962962962962
0.85,0,2703.8610644977734,0.0,-2236.827399557151,1361.482785316945,654.4646085834609,953.8645336540279,-359.8016794650592,6287259.645099947,-2282.4775818393036,-36682.48511644779,-3.7558016670809145,32.0,160.0,0.5333333333333333,0.0,1.0
0.85,1,1746.8964006498031,0.0,-1193.4587667691874,884.2023761917301,3609.149865538309,-354.6206571279168,-409.5204610326171,3897965.363476603,-1510.5481328424803,-18405.945679665725,-5.620513167179243,44.0,154.0,0.06666666666666667,0.0,0.9592592592592593
0.7,3,2847.5615697833896,0.0,-2453.00433183881,1442.3120470803883,4867.938644616212,817.7822466798165,-320.3438284840603,7203111.5447323425,-2521.976703474236,-21971.23253337744,-3.1569085336856295,27.0,165.0,0.8,0.0,0.9985185185185185
0.85,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10195899.25743707,-2467.139429191925,-20340.798950208078,-2.6262052540980685,26.0,259.0,0.9333333333333333,0.0,1.0
0.85,3,2039.6439496519754,0.0,-916.3938799158325,1029.5238153970006,1818.9022210760718,-197.90656556531565,-403.09048247338603,5307652.289075909,-2058.3661580500884,-16453.27994777821,-2.250315595790875,22.0,188.0,0.9333333333333333,0.0,0.9992592592592593
0.85,4,2050.2544147717067,0.0,-1078.1993045655322,1034.6572362297954,1886.7291600087242,-201.97634160155087,-371.747703967181,4517283.134259053,-1830.3909388656598,-10920.118086040613,-2.3961758358439313,23.0,188.0,0.8666666666666667,0.0,1.0
1.0,0,2940.561768357032,0.0,-2270.52432251309,1480.1323321702414,517.7297836562176,875.8006563043764,-450.9445201144448,7004860.580614978,-2483.1684551102853,-36327.74440975826,-3.2112250926549537,27.0,156.0,0.6666666666666666,0.0,0.9888888888888889
1.0,1,2687.329769717533,0.0,-2216.3492241464432,1359.3046397234007,3667.313887486884,857.1110902610251,-337.7207696403373,6054347.502002733,-2285.629657159606,-29393.59276249457,-2.830160126722247,24.0,167.0,0.9333333333333333,0.0,0.9977777777777778
1.0,3,2283.015802703138,0.0,-1334.542849331336,1153.4705157747426,956.7165156459172,614.1727013673786,-511.4691024078569,5034646.626785632,-2007.6191889426132,-26341.699405250234,-2.3507348722277284,24.0,156.0,0.9333333333333333,0.0,0.9992592592592593
1.0,2,2120.368717280013,0.0,-1051.7108530683097,1070.8478531010007,1960.8162846829405,26.573820716145654,-391.64993546857426,4762587.859745203,-1904.7742067328604,-17988.133031680532,-2.4562070091926462,26.0,216.0,0.8666666666666667,0.0,1.0
1.0,4,2359.4844587237167,0.0,-1635.8893513435662,1188.3303538702685,556.5354070611047,938.9188161065373,-445.7515284021968,5222130.254341754,-2024.790458925258,-26822.93959298503,-1.62942506186899,18.0,171.0,1.0,0.0,0.9925925925925926
-1.0,0,263.9377046580286,418.1473083988038,16.129209753484393,58.30848933447218,390.1532065115124,26.171782777508326,-1099.2786056007496,6511623.727358462,-2072.120394625944,-20584.444468868387,-4.8819515601674155,,,,,
-1.0,1,-101.3414856589613,155.98908966125984,224.1950279850471,-118.34661607565518,-507.6363864663037,231.54148630445383,-888.5727836805761,7099478.66429871,-2299.89091363426,-20948.02804709797,-5.241856384217217,,,,,
-1.0,2,200.3445039006037,-72.47575829729263,106.08347354391034,79.81463722184074,-470.74843204776823,-46.45949604688622,-1510.3808362411069,8382847.941517672,-2718.5320705257236,-19372.41621455778,-4.672259190919706,,,,,
-1.0,3,96.18867722287963,58.30814126127651,103.7696091149965,-40.27651906757916,-529.4516052002969,320.6326667957013,-879.7521979832912,7632036.801072535,-2563.470633515816,-18924.171159039666,-4.817167942708403,,,,,
-1.0,4,256.57477187466964,40.9476685301691,159.81179724349195,41.21370396182601,-1188.2432665037177,251.3597014243117,-1524.3203006996093,7860411.8786786925,-2745.9959710986996,-11281.624746453643,-4.208706042475315,,,,,
