policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
evenspread,2,6377.375295684757,82.1753946762468,-6304.9893369278125,3206.8331599350604,268.4336652812203,1892.7214135959605,37.533676052711996,4874536.143934874,-5262.047504718737,-30651.064369323136,0.0,15,8,15,0,11420.0,0.5333333333333333,1.0
evenspread,3,6377.375295684757,82.1753946762468,-6304.9893369278125,3206.8331599350604,268.4336652812203,1892.7214135959605,37.533676052711996,4874536.143934874,-5262.047504718737,-30651.064369323136,0.0,15,8,15,0,11420.0,0.5333333333333333,1.0
evenspread,4,6377.375295684757,82.1753946762468,-6304.9893369278125,3206.8331599350604,268.4336652812203,1892.7214135959605,37.533676052711996,4874536.143934874,-5262.047504718737,-30651.064369323136,0.0,15,8,15,0,11420.0,0.5333333333333333,1.0
backload,0,2710.870255129779,57.38614292364691,-2715.4383531205376,1361.0954982671635,140.31289648276376,884.3127671242461,21.201728688580857,2095320.397964896,-2257.791482396793,-15316.532359178305,0.0,13,0,13,0,5930.0,0.0,1.0
backload,1,2710.870255129779,57.38614292364691,-2715.4383531205376,1361.0954982671635,140.31289648276376,884.3127671242461,21.201728688580857,2095320.397964896,-2257.791482396793,-15316.532359178305,0.0,13,0,13,0,5930.0,0.0,1.0
backload,2,2710.870255129779,57.38614292364691,-2715.4383531205376,1361.0954982671635,140.31289648276376,884.3127671242461,21.201728688580857,2095320.397964896,-2257.791482396793,-15316.532359178305,0.0,13,0,13,0,5930.0,0.0,1.0
backload,3,2710.870255129779,57.38614292364691,-2715.4383531205376,1361.0954982671635,140.31289648276376,884.3127671242461,21.201728688580857,2095320.397964896,-2257.791482396793,-15316.532359178305,0.0,13,0,13,0,5930.0,0.0,1.0
backload,4,2710.870255129779,57.38614292364691,-2715.4383531205376,1361.0954982671635,140.31289648276376,884.3127671242461,21.201728688580857,2095320.397964896,-2257.791482396793,-15316.532359178305,0.0,13,0,13,0,5930.0,0.0,1.0
oracle,0,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664422,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
oracle,1,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664422,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
oracle,2,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664422,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
oracle,3,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664422,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
oracle,4,4940.891817822837,118.73799983800937,-4694.340417961832,2471.646320832356,288.5591952753497,1239.1420231434722,-42.21127327664422,3877163.3997762357,-4200.173266966442,-36104.570601272004,0.0,20,20,20,0,7180.0,1.0,1.0
