组,alpha,seed,n_initiated,n_ep,init_per_ep,CRH_T,ACD_T,ACD_T_p25,ACD_T_p50,ACD_T_p75,expire_rate_T,CRH_Teval,ACD_Teval,ACD_Teval_p25,ACD_Teval_p50,ACD_Teval_p75,expire_rate_Teval,expire_rate_uncond,LSR,slack_mean,late_share_y0,late_share_late,late_share_later,n_init_early,late_share_y0_years,cap_early_quota,cap_early_money,early_fill,early_binding,CRH_T_early,slack_mean_early,LSR_floor,LSR_excess,spend_ratio,idle_ratio,clipped_ratio,residual_ratio,released_ratio,decomp_sum,标量回报
poor,0.7,4,115,5,23.0,0.2181178208847402,8.266044618923473,7.0,8.0,9.0,0.17896684238497468,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.782608695652174,-3.3738125591335653,5.0,0.782608695652174,0.7391304347826086,5.0,5.0,15.0,7.666666666666667,0.6521739130434783,资金,0.693162329669805,2.6696657017359993,0.6666666666666666,0.11594202898550732,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.611429688754814
poor,0.85,0,105,5,21.0,0.3366931161615017,8.351769851973701,7.0,8.0,9.0,0.21001211096196004,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6190476190476191,-1.6636676315973338,5.0,0.6190476190476191,0.5714285714285714,8.0,5.0,15.0,7.041728763040239,1.136084656084656,资金,0.689957150923942,2.7946657017359997,0.6646795827123696,-0.04563196366475053,0.9940740740740741,0.00592592592592589,0.0,0.0725925925925926,0.0,1.0666666666666667,0.8043763833382215
poor,0.85,1,180,5,36.0,0.3500225165664949,8.378842498770963,7.0,8.0,9.0,0.22051271651005808,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6111111111111112,-1.6636676315973338,5.0,0.6111111111111112,0.5277777777777778,14.0,5.0,15.0,12.026726057906458,1.164074074074074,资金,0.6922465643138439,2.7410942731645704,0.665924276169265,-0.05481316505815381,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.758727613809431
poor,0.85,2,115,5,23.0,0.2181178208847402,8.266044618923473,7.0,8.0,9.0,0.17896684238497468,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.782608695652174,-3.3738125591335653,5.0,0.782608695652174,0.7391304347826086,5.0,5.0,15.0,7.666666666666667,0.6521739130434783,资金,0.693162329669805,2.6696657017359993,0.6666666666666666,0.11594202898550732,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.7687284338103628
poor,0.85,3,120,5,24.0,0.22389920520842835,8.364180260408009,7.0,8.0,9.0,0.15925918414615303,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.75,-3.4553342982640003,5.0,0.75,0.7083333333333334,6.0,5.0,15.0,8.011869436201781,0.7488888888888888,资金,0.69529911550038,3.0029990350693314,0.6661721068249258,0.08382789317507422,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,0.7270052958056381
poor,0.85,4,145,5,29.0,0.25611815462223425,8.418649942774934,7.0,8.0,9.0,0.18249328262901354,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6896551724137931,-2.916541194815724,5.0,0.6896551724137931,0.6551724137931034,9.0,5.0,15.0,9.688195991091314,0.9289655172413793,资金,0.6917378057827547,2.78077681284711,0.665924276169265,0.023730896244528177,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.8022208487536254
poor,1.0,0,125,5,25.0,0.2618977375756614,8.433025235961427,7.0,8.0,9.0,0.1528888167803069,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674394,0.29401695534674405,0.68,-3.090334298264,5.0,0.68,0.64,8.0,5.0,15.0,8.339510748702743,0.9592888888888889,资金,0.689957150923942,2.7946657017359997,0.6664195700518902,0.013580429948109818,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.889110010367243
poor,1.0,1,130,5,26.0,0.19295038001342402,8.266044618923473,7.0,8.0,9.0,0.1583168221097853,0.7059830446532559,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.8076923076923077,-3.8303342982640007,5.0,0.8076923076923077,0.7692307692307693,5.0,5.0,15.0,8.666666666666666,0.576923076923077,资金,0.693162329669805,2.6696657017359993,0.6666666666666667,0.14102564102564097,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.8803548288724634
poor,1.0,2,125,5,25.0,0.2618977375756615,8.433025235961425,7.0,8.0,9.0,0.1528888167803069,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674394,0.29401695534674405,0.68,-3.2103342982640006,5.0,0.68,0.64,8.0,5.0,15.0,8.345697329376854,0.9585777777777779,资金,0.689957150923942,2.4196657017359997,0.6661721068249258,0.013827893175074268,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,0.9194069931210713
poor,1.0,3,115,5,23.0,0.21811782088474016,8.266044618923473,7.0,8.0,9.0,0.1661834965003336,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.782608695652174,-3.4607690808726956,5.0,0.782608695652174,0.7391304347826086,5.0,5.0,15.0,7.683741648106904,0.6507246376811595,资金,0.6931623296698048,2.6696657017359993,0.6659242761692651,0.11668441948290886,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.9188562357893669
poor,1.0,4,110,5,22.0,0.22803226728859197,8.266044618923473,7.0,8.0,9.0,0.1737372917958033,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7727272727272727,-3.1939706619003636,5.0,0.7727272727272727,0.7272727272727273,5.0,5.0,15.0,7.43801652892562,0.6722222222222222,资金,0.6931623296698048,2.6696657017359993,0.66190833959429,0.11081893313298274,0.9859259259259259,0.014074074074074128,0.0,0.08074074074074074,0.0,1.0666666666666667,0.9016279865352892
poorAbl,0.0,0,70,5,14.0,0.32097127716778745,8.374459111200308,7.0,8.0,9.0,0.21001211096196004,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.2940169553467441,0.29401695534674405,0.6428571428571429,-1.973191441121144,5.0,0.6428571428571429,0.5714285714285714,5.0,5.0,15.0,4.6875,1.0666666666666667,资金,0.6931623296698048,2.6696657017359993,0.6651785714285714,-0.022321428571428492,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,1.1559525713423855
poorAbl,0.0,1,75,5,15.0,0.29957319202326826,8.374459111200308,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,5.0,5.0,15.0,5.052395209580839,0.9896296296296295,资金,0.693162329669805,2.6696657017359993,0.6631736526946108,0.003493013972055814,0.9896296296296296,0.010370370370370363,0.0,0.07703703703703704,0.0,1.0666666666666667,1.1168162938847213
poorAbl,0.0,2,100,5,20.0,0.2760692056174512,8.238387852318265,7.0,8.0,9.0,0.2058118687427209,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.75,-2.480334298264,5.0,0.75,0.65,5.0,5.0,15.0,6.6765578635014835,0.7488888888888889,资金,0.693162329669805,2.6696657017359993,0.6661721068249258,0.08382789317507422,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,1.0794415011843692
poorAbl,0.0,3,75,5,15.0,0.29957319202326826,8.374459111200308,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,5.0,5.0,15.0,5.022321428571429,0.9955555555555555,资金,0.693162329669805,2.6696657017359993,0.6651785714285714,0.0014880952380952328,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,1.0675709219974714
poorAbl,0.0,4,75,5,15.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,5.0,5.0,15.0,5.022321428571429,0.9955555555555555,资金,0.6931623296698048,2.6696657017359993,0.6651785714285714,0.0014880952380952328,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,1.1125047486619195
poorAbl,0.15,0,105,5,21.0,0.30612742712645413,8.347075438760085,7.0,8.0,9.0,0.1960113035644961,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.187477155406857,5.0,0.6666666666666666,0.6190476190476191,7.0,5.0,15.0,7.068062827225131,0.9903703703703703,资金,0.696825391093648,2.669665701735999,0.6634255796559461,0.003241087010720567,0.9903703703703703,0.009629629629629655,0.0,0.07629629629629629,0.0,1.0666666666666667,0.8507929210975533
poorAbl,0.15,1,80,5,16.0,0.280849867521814,8.374459111200306,7.0,8.0,9.0,0.18376059709171505,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6875,-2.7053342982640003,5.0,0.6875,0.625,5.0,5.0,15.0,5.389221556886228,0.9277777777777777,资金,0.6931623296698048,2.6696657017359993,0.6631736526946108,0.024326347305389184,0.9896296296296296,0.010370370370370363,0.0,0.07703703703703704,0.0,1.0666666666666667,0.8761339900211095
poorAbl,0.15,2,105,5,21.0,0.2864504949875371,8.367872891324907,7.0,8.0,9.0,0.1960113035644961,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.616048583978286,5.0,0.6666666666666666,0.6190476190476191,7.0,5.0,15.0,7.0,1.0,资金,0.68766773753404,2.3839514160217132,0.6666666666666667,-1.1102230246251565e-16,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.8289721083089929
poorAbl,0.15,3,80,5,16.0,0.320967334380314,8.377499742221037,7.0,8.0,9.0,0.20213665680088658,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.625,-2.1428342982640003,5.0,0.625,0.5625,6.0,5.0,15.0,5.357142857142857,1.12,资金,0.6846151863475041,2.3363323684026653,0.6651785714285714,-0.0401785714285714,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.831090912959219
poorAbl,0.15,4,75,5,15.0,0.29957319202326826,8.374459111200308,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,5.0,5.0,15.0,5.022321428571429,0.9955555555555555,资金,0.693162329669805,2.6696657017359993,0.6651785714285714,0.0014880952380952328,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.8843107719293772
poorAbl,0.3,0,75,5,15.0,0.29957319202326826,8.374459111200308,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,5.0,5.0,15.0,5.0,1.0,资金,0.693162329669805,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.6586687930212415
poorAbl,0.3,1,120,5,24.0,0.274019964875095,8.241848912559444,7.0,8.0,9.0,0.20826201003727707,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.75,-2.4553342982640003,5.0,0.75,0.6666666666666666,6.0,5.0,15.0,8.017817371937639,0.7483333333333334,资金,0.69529911550038,2.6696657017359984,0.665924276169265,0.08407572383073503,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.5881647243566896
poorAbl,0.3,2,75,5,15.0,0.29957319202326826,8.374459111200308,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,5.0,5.0,15.0,5.052395209580839,0.9896296296296295,资金,0.6931623296698048,2.6696657017359993,0.6631736526946108,0.003493013972055814,0.9896296296296296,0.010370370370370363,0.0,0.07703703703703704,0.0,1.0666666666666667,0.6978630928737966
poorAbl,0.3,3,95,5,19.0,0.29203646973696207,8.352687043064298,7.0,8.0,9.0,0.1856949191663647,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.2940169553467441,0.29401695534674405,0.6842105263157895,-2.4882290351061056,5.0,0.6842105263157895,0.631578947368421,6.0,5.0,15.0,6.333333333333334,0.9473684210526315,资金,0.69529911550038,2.836332368402665,0.6666666666666666,0.01754385964912286,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.6435122248894339
poorAbl,0.3,4,75,5,15.0,0.29957319202326826,8.374459111200308,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,5.0,5.0,15.0,5.022321428571429,0.9955555555555555,资金,0.693162329669805,2.6696657017359993,0.6651785714285714,0.0014880952380952328,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.6492735815486375
poorAbl,0.5,0,75,5,15.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,5.0,5.0,15.0,5.0,1.0,资金,0.6931623296698048,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.5129805309066613
poorAbl,0.5,1,75,5,15.0,0.29957319202326826,8.374459111200308,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,5.0,5.0,15.0,5.0,1.0,资金,0.693162329669805,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.5344623264570734
poorAbl,0.5,2,95,5,19.0,0.29203646973696207,8.352687043064298,7.0,8.0,9.0,0.1856949191663647,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.2940169553467441,0.29401695534674405,0.6842105263157895,-2.488229035106106,5.0,0.6842105263157895,0.631578947368421,6.0,5.0,15.0,6.333333333333334,0.9473684210526315,资金,0.69529911550038,2.836332368402665,0.6666666666666666,0.01754385964912286,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.4651295470839328
poorAbl,0.5,3,85,5,17.0,0.3058577014707224,8.409831509755742,7.0,8.0,9.0,0.19024626522436383,0.7059830446532561,8.634977618257027,8.0,9.0,10.0,0.2940169553467441,0.29401695534674405,0.6470588235294118,-2.44798135708753,5.0,0.6470588235294118,0.5882352941176471,6.0,5.0,15.0,5.666666666666667,1.0588235294117647,资金,0.69529911550038,2.6696657017359984,0.6666666666666666,-0.019607843137254832,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.5354040854846549
poorAbl,0.5,4,85,5,17.0,0.3058577014707224,8.409831509755742,7.0,8.0,9.0,0.19024626522436383,0.7059830446532561,8.634977618257027,8.0,9.0,10.0,0.2940169553467441,0.29401695534674405,0.6470588235294118,-2.44798135708753,5.0,0.6470588235294118,0.5882352941176471,6.0,5.0,15.0,5.666666666666667,1.0588235294117647,资金,0.69529911550038,2.6696657017359984,0.6666666666666666,-0.019607843137254832,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.5354283747546564
poorAbl,0.7,0,100,5,20.0,0.292073019736914,8.408617819306432,7.0,8.0,9.0,0.19111102097538363,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.65,-2.6303342982640006,5.0,0.65,0.6,7.0,5.0,15.0,6.6716085989621945,1.0492222222222223,资金,0.68766773753404,2.2410942731645704,0.6664195700518902,-0.01641957005189021,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.6017423235310068
poorAbl,0.7,1,115,5,23.0,0.301450008767632,8.319152747294698,7.0,8.0,9.0,0.2045335341542567,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.6956521739130435,-2.112942993916174,5.0,0.6956521739130435,0.6086956521739131,7.0,5.0,15.0,7.672349888806524,0.912367149758454,资金,0.696825391093648,3.098237130307427,0.6664195700518902,0.029232603861153228,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.6236255876638132
poorAbl,0.7,2,115,5,23.0,0.2232816239167402,8.377499742221037,7.0,8.0,9.0,0.1661834965003336,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.7391304347826086,-3.4172908200031307,5.0,0.7391304347826086,0.6956521739130435,6.0,5.0,15.0,7.700892857142858,0.7791304347826087,资金,0.6846151863475041,2.336332368402666,0.6651785714285714,0.07395186335403725,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.6073653763408566
poorAbl,0.7,3,125,5,25.0,0.2688577375756614,8.395928086620563,7.0,8.0,9.0,0.21169220784965573,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674394,0.29401695534674405,0.68,-2.2503342982640007,5.0,0.68,0.64,8.0,5.0,15.0,8.351893095768375,0.9578666666666665,资金,0.689957150923942,2.6696657017359997,0.665924276169265,0.014075723830735076,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.6247003689730386
poorAbl,0.7,4,120,5,24.0,0.22122822292020933,8.332356889291717,7.0,8.0,9.0,0.15925918414615303,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.75,-3.5803342982640003,5.0,0.75,0.7083333333333334,6.0,5.0,15.0,8.0,0.75,资金,0.6846151863475041,2.3363323684026653,0.6666666666666667,0.08333333333333326,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.6158359128649049
poorAbl,0.85,0,125,5,25.0,0.22634357400340094,8.28110210468183,7.0,8.0,9.0,0.17641017320804644,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674394,0.29401695534674405,0.76,-3.290334298264,5.0,0.76,0.72,6.0,5.0,15.0,8.345697329376854,0.7189333333333334,资金,0.6846151863475041,2.336332368402666,0.6661721068249258,0.09382789317507423,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,0.7441533895719326
poorAbl,0.85,1,165,5,33.0,0.32927058544668364,8.415783756336964,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6060606060606061,-2.057607025536728,5.0,0.6060606060606061,0.5454545454545454,13.0,5.0,15.0,11.0,1.1818181818181819,资金,0.6911899119800431,2.592742624812922,0.6666666666666667,-0.06060606060606066,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.744013668128443
poorAbl,0.85,2,110,5,22.0,0.2976110654268881,8.433025235961425,7.0,8.0,9.0,0.1737372917958033,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6363636363636364,-2.648516116445819,5.0,0.6363636363636364,0.5909090909090909,8.0,5.0,15.0,7.344213649851632,1.0892929292929292,资金,0.689957150923942,2.4196657017359997,0.6661721068249258,-0.029808470461289427,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,0.7753037439810104
poorAbl,0.85,3,80,5,16.0,0.3249738078126425,8.409831509755742,7.0,8.0,9.0,0.20213665680088658,0.705983044653256,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.625,-1.8928342982640003,5.0,0.625,0.5625,6.0,5.0,15.0,5.3452115812917596,1.1225,资金,0.69529911550038,3.0029990350693314,0.665924276169265,-0.04092427616926497,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.8030095199649674
poorAbl,0.85,4,115,5,23.0,0.21055260349343582,8.311533976976202,7.0,8.0,9.0,0.1661834965003336,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.782608695652174,-3.504247341742261,5.0,0.782608695652174,0.7391304347826086,5.0,5.0,15.0,7.700892857142858,0.6492753623188405,资金,0.693162329669805,2.6696657017359993,0.6651785714285714,0.11743012422360255,0.9955555555555555,0.004444444444444473,0.0,0.07111111111111111,0.0,1.0666666666666667,0.7543341682222335
poorAbl,1.0,0,115,5,23.0,0.21055260349343582,8.311533976976202,7.0,8.0,9.0,0.1661834965003336,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.782608695652174,-3.504247341742261,5.0,0.782608695652174,0.7391304347826086,5.0,5.0,15.0,7.672349888806524,0.6516908212560386,资金,0.6931623296698048,2.6696657017359993,0.6664195700518902,0.11618912560028372,0.9992592592592593,0.0007407407407407085,0.0,0.0674074074074074,0.0,1.0666666666666667,0.8918862047632423
poorAbl,1.0,1,120,5,24.0,0.22389920520842832,8.36418026040801,7.0,8.0,9.0,0.15925918414615303,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.75,-3.4970009649306673,5.0,0.75,0.7083333333333334,6.0,5.0,15.0,8.011869436201781,0.7488888888888888,资金,0.69529911550038,2.502999035069332,0.6661721068249258,0.08382789317507422,0.9985185185185185,0.001481481481481528,0.0,0.06814814814814815,0.0,1.0666666666666667,0.8906977710241295
poorAbl,1.0,2,120,5,24.0,0.20902957834787603,8.266044618923472,7.0,8.0,9.0,0.15925918414615303,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.7916666666666666,-3.5803342982640003,5.0,0.7916666666666666,0.75,5.0,5.0,15.0,8.0,0.625,资金,0.6931623296698048,2.6696657017359993,0.6666666666666667,0.12499999999999989,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.8788563298184133
poorAbl,1.0,3,115,5,23.0,0.21811782088474016,8.266044618923475,7.0,8.0,9.0,0.17896684238497468,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.782608695652174,-3.3738125591335653,5.0,0.782608695652174,0.7391304347826086,5.0,5.0,15.0,7.666666666666667,0.6521739130434783,资金,0.693162329669805,2.6696657017359993,0.6666666666666666,0.11594202898550732,1.0,0.0,0.0,0.06666666666666667,0.0,1.0666666666666667,0.9301361507716368
poorAbl,1.0,4,115,5,23.0,0.2181178208847402,8.266044618923473,7.0,8.0,9.0,0.1661834965003336,0.7059830446532561,8.634977618257025,8.0,9.0,10.0,0.294016955346744,0.29401695534674405,0.782608695652174,-3.4607690808726956,5.0,0.782608695652174,0.7391304347826086,5.0,5.0,15.0,7.683741648106904,0.6507246376811595,资金,0.693162329669805,2.6696657017359993,0.6659242761692651,0.11668441948290886,0.9977777777777778,0.0022222222222222365,0.0,0.06888888888888889,0.0,1.0666666666666667,0.8989214635135483
quota2,0.0,0,140,5,28.0,0.2980470103915017,8.372587990778682,7.0,8.0,9.0,0.19951150541386206,0.7059830446532559,8.634977618257027,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6785714285714286,-2.187477155406858,5.0,0.6785714285714286,0.6071428571428571,9.0,5.0,10.0,9.623217922606925,0.9352380952380952,资金,0.6988604252180054,2.891887923958221,0.6563136456211813,0.022257782950247273,0.9698765432098766,0.030123456790123404,0.0,0.09679012345679013,0.0,1.0666666666666667,1.1538457202568857
quota2,0.0,1,150,5,30.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,10.0,5.0,10.0,10.004940711462451,1.0,配额,0.693162329669805,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.9995061728395062,0.0004938271604938427,0.0,0.0671604938271605,0.0,1.0666666666666667,1.1790484186404815
quota2,0.0,2,150,5,30.0,0.29957319202326826,8.374459111200304,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,10.0,5.0,10.0,10.004940711462451,1.0,配额,0.693162329669805,2.6696657017359997,0.6666666666666667,-1.1102230246251565e-16,0.9995061728395062,0.0004938271604938427,0.0,0.0671604938271605,0.0,1.0666666666666667,1.1554912555364087
quota2,0.0,3,150,5,30.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,10.0,5.0,10.0,10.004940711462451,1.0,配额,0.693162329669805,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.9995061728395062,0.0004938271604938427,0.0,0.0671604938271605,0.0,1.0666666666666667,1.1058455628892496
quota2,0.0,4,150,5,30.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,10.0,5.0,10.0,10.145290581162325,1.0,配额,0.6931623296698048,2.6696657017359997,0.6666666666666667,-1.1102230246251565e-16,0.985679012345679,0.014320987654320994,0.0,0.08098765432098766,0.0,1.0666666666666667,1.2068409992050846
quota2,0.15,0,150,5,30.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,10.0,5.0,10.0,10.004940711462451,1.0,配额,0.693162329669805,2.6696657017359993,0.6666666666666667,-1.1102230246251565e-16,0.9995061728395062,0.0004938271604938427,0.0,0.0671604938271605,0.0,1.0666666666666667,0.8413197894385027
quota2,0.15,1,150,5,30.0,0.29957319202326826,8.374459111200306,7.0,8.0,9.0,0.19601130356449603,0.705983044653256,8.634977618257025,8.0,9.0,10.0,0.29401695534674405,0.29401695534674405,0.6666666666666666,-2.3303342982640007,5.0,0.6666666666666666,0.6,10.0,5.0,10.0,10.004940711462451,1.0,配额,0.6931623296698048,2.6696657017359997,0.6666666666666667,-1.1102230246251565e-16,0.9995061728395062,0.0004938271604938427,0.0,0.0671604938271605,0.0,1.0666666666666667,0.8451626878276688
