alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio,far_growth_eff,budget_eff,carry_eff,t_dec_eff,t_eval_eff,obs_lifecycle_eff,budget_mode_eff,stage_init_eff,quota_eff,tau_valid_eff,tau_ext_eff,hazard_eff,build_years_eff,gamma_eff,inst_tag_eff
0.7,1,5357.292599718291,0.0,-4393.752290113348,2709.186356165822,262.23329381461707,2068.425474915109,-707.3519772838181,4036687.6706870743,-4505.468240235032,-37367.54867580812,-4.086337851404126,24.0,162.0,0.4,0.0,0.9977777777777778,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.7,2,5450.967707833424,0.0,-3516.97887898303,2753.7855351561852,314.134295108188,1232.6215618574656,-917.1553906225338,4103140.447382717,-4737.822221471453,-37088.89750035546,-3.293441075200886,23.0,158.0,0.4666666666666667,0.0,0.997037037037037,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.7,3,5277.019512416497,0.0,-4421.416637334014,2671.8822797583643,263.316744760043,1975.6211608077424,-685.1244811772874,3981104.596839963,-4428.736301310502,-35269.74334192027,-4.212961265584303,27.0,164.0,0.2,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.7,4,4747.647482991515,0.0,-3231.516452791182,2399.511983180924,276.696040332656,592.7267982577489,-760.3844570258134,3575272.8549395776,-4100.470425351256,-27670.306831564834,-3.870260086587635,22.0,159.0,0.5333333333333333,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,0,4808.508575238286,0.0,-3127.110765621104,2425.4789445173255,266.84238236342827,797.2277301895689,-821.7315038314018,3613963.627330815,-4168.074165129978,-33316.47802625761,-3.768295818560432,23.0,158.0,0.4666666666666667,0.0,0.9992592592592593,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,1,4957.376623520715,0.0,-3508.4992533338764,2504.1630700022606,259.67833902112017,1548.681478351055,-792.3581130872313,3731202.9743033694,-4256.632059782059,-36050.216373336414,-3.753664290340425,23.0,159.0,0.4666666666666667,0.0,0.9955555555555555,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,2,5733.7065569321285,0.0,-5687.810526433457,2894.1354256762247,189.89523559573985,3559.4668606939763,-607.5492016431137,4312261.784257574,-4647.360068568458,-42929.641363863244,-4.057644679141847,24.0,168.0,0.4,0.0,1.0,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,3,5113.10620679272,0.0,-4044.77876576779,2586.464353919666,227.85754960847126,2246.6791273230483,-746.8048274656206,3853831.887340302,-4326.367956616723,-35610.11849022369,-2.8128890972671394,18.0,160.0,0.8,0.0,0.9977777777777778,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
0.85,4,5114.406312970075,0.0,-4053.017936148505,2586.725882311922,232.46369556461565,2013.2004995018317,-768.2877323746542,3854221.5646447637,-4325.500383111631,-31243.152177665965,-2.7757976029684412,18.0,160.0,0.8,0.0,0.9977777777777778,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
1.0,0,5177.38721570942,0.0,-3977.009767902115,2615.6321661974994,258.7707064603664,1811.2651857514495,-746.4990399188595,3897291.927634274,-4394.05389333148,-37955.17260649185,-3.598223440171025,23.0,159.0,0.4666666666666667,0.0,0.9962962962962963,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
1.0,1,5489.029420686475,0.0,-3916.6158828829075,2775.079207299418,301.0085280484441,994.0622037350535,-831.9128970593774,4134868.018876133,-4712.383820298392,-34707.701097386,-3.1391554563307476,22.0,160.0,0.5333333333333333,0.0,0.9977777777777778,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
1.0,2,4904.924636346846,0.0,-4021.448455643268,2482.9411463647166,232.0761363900022,1661.8157674649951,-656.2908833424692,3699582.3080834276,-4130.111473697907,-32845.92421055348,-3.472175004640831,21.0,161.0,0.6,0.0,0.9985185185185185,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
1.0,3,5861.366558103384,0.0,-5581.691007186344,2949.7396240129974,171.24555679997175,3331.4125337761798,-488.2053823690987,4441170.977918285,-4803.460144246814,-59835.153835080484,-3.773126849362901,27.0,166.0,0.2,0.0,0.9896296296296296,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
1.0,4,5039.910651182145,0.0,-3908.063800543732,2548.287459790138,258.05274726705045,1725.279804418184,-767.0518437579225,3796948.315087306,-4275.345122170312,-36560.602806297284,-3.8087287746137406,23.0,160.0,0.4666666666666667,0.0,0.9985185185185185,0.0,900.0,3.0,15.0,26.0,True,upfront,0.2,2.0,3.0,2.0,"0.174,0.212,0.239,0.277,0.179","1:5,2:5,3:5,5:5",0.95,V3E2DAY1-52-53-55-5T15X26Q2
-1.0,0,403.06578106025586,314.8701683892956,313.19123744062017,29.548524165276557,439.0198003034705,347.7095078412998,-2288.9441214260623,4024580.7725487375,-4165.012587546271,-20145.27632563151,-4.962071945403362,,,,,,,,,,,,,,,,,,,,
-1.0,1,343.4855752131286,-54.92450467364667,163.88661545153917,64.451960586752,-34.1509576352709,207.13327195258594,-1656.5749057784128,3996660.1719698547,-4070.339673544543,-21053.092446081686,-4.885540906004193,,,,,,,,,,,,,,,,,,,,
-1.0,2,286.8042269313038,-528.570705510662,479.34654222725715,53.347165360891225,-368.241010812986,279.3017906273641,-2614.5209650384545,4062449.3030506177,-4269.506581151609,-15251.659882140273,-4.488792805395394,,,,,,,,,,,,,,,,,,,,
-1.0,3,353.1840381238959,-263.88299201755217,268.9606984071105,108.9947672637389,-301.3138520031903,45.62073698393512,-2152.8454514744153,4105937.6380195296,-4109.089032159415,-18470.62567043439,-4.614858574717933,,,,,,,,,,,,,,,,,,,,
-1.0,4,867.7736837754926,158.275853174442,-169.64126860992488,307.2183881690088,548.4810494598074,59.281458408974096,-2258.227548826266,4365180.953921007,-4455.761453656547,-17084.390695862956,-4.627704148028757,,,,,,,,,,,,,,,,,,,,
