policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
evenspread,2,560.6850316472414,141.00443701071177,-479.35013108451153,253.51549321602732,72.13746786180153,215.93790053806094,150.74643903967748,553244.3901014066,-627.4050777594598,-11131.8831189875,-5.195882972043876,15,3,6,9,9210.0,0.2,0.4
evenspread,3,1369.7504671327888,100.88982702864071,-1366.030721796511,681.5922250329559,127.37729292820426,761.219668442579,90.6504135135795,1133870.7532573855,-1228.8095242549211,-13559.95865177281,-4.850381921294235,15,4,7,8,9210.0,0.26666666666666666,0.4666666666666667
evenspread,4,838.2792139896867,89.15418728779836,-855.2529445456386,415.65173348805166,67.3185199075661,218.5403169189845,33.24882228713306,720747.1204041784,-780.0002659146514,-4911.692156582869,-7.046126351059166,15,2,3,12,9210.0,0.13333333333333333,0.2
backload,0,1516.5113430120284,100.52720107562283,-1479.2273632331496,742.0058525844476,95.42751030148627,435.7385320798487,189.64346787427272,1233740.2041300812,-1347.0723432718942,-11619.207876197062,-2.715133654613731,14,0,8,6,5780.0,0.0,0.5714285714285714
backload,1,1268.5831194027446,100.52720107562283,-1207.150636820424,617.288097454144,91.02271136053785,687.8960128908865,162.79811185645437,1047910.7489859292,-1151.2974710887615,-8963.932665471073,-3.788082776428306,14,0,6,8,5780.0,0.0,0.42857142857142855
backload,2,1649.0236944532694,71.51699139449623,-1531.6797622445063,820.4155396211384,88.68069444497705,449.531972442391,63.90478794254494,1306951.5975294174,-1432.6330313386247,-11852.578496372496,-2.7882239421086714,14,0,8,6,5780.0,0.0,0.5714285714285714
backload,3,727.003486402815,69.75642493640845,-698.7665326326079,355.99492347293597,77.85419433418589,440.08593957191704,57.23962344791907,614964.8794685954,-673.5720450540828,-7876.588618325652,-3.2259731952372483,14,0,7,7,5780.0,0.0,0.5
backload,4,297.0482855008657,59.146709381697015,-306.1529359516717,145.13218160667145,39.77637150743945,-74.98413296695016,29.59977546871837,283535.0561407627,-308.4766397146522,-4254.3406642278305,-5.06085351254745,14,0,3,11,5780.0,0.0,0.21428571428571427
oracle,0,4626.761035558047,310.6848651252113,-4331.0004595033615,2270.4552159151867,329.8615960297469,1168.013555786534,299.69768440820036,3815304.713389366,-4173.390735907305,-40298.41441385837,0.0,20,20,20,0,7200.0,1.0,1.0
oracle,1,4626.761035558047,310.6848651252113,-4331.0004595033615,2270.4552159151867,329.8615960297469,1168.013555786534,299.69768440820036,3815304.713389366,-4173.390735907305,-40298.41441385837,0.0,20,20,20,0,7200.0,1.0,1.0
oracle,2,4626.761035558047,310.6848651252113,-4331.0004595033615,2270.4552159151867,329.8615960297469,1168.013555786534,299.69768440820036,3815304.713389366,-4173.390735907305,-40298.41441385837,0.0,20,20,20,0,7200.0,1.0,1.0
oracle,3,4626.761035558047,310.6848651252113,-4331.0004595033615,2270.4552159151867,329.8615960297469,1168.013555786534,299.69768440820036,3815304.713389366,-4173.390735907305,-40298.41441385837,0.0,20,20,20,0,7200.0,1.0,1.0
oracle,4,4626.761035558047,310.6848651252113,-4331.0004595033615,2270.4552159151867,329.8615960297469,1168.013555786534,299.69768440820036,3815304.713389366,-4173.390735907305,-40298.41441385837,0.0,20,20,20,0,7200.0,1.0,1.0
