alpha,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_initiated,cells,stop_rate,idle_years,spend_ratio
0.5,0,2871.82902065711,0.0,-2378.6157762914504,1458.8154319944638,5260.041792985578,1006.6639753583488,-406.5750613843301,6596459.326536904,-2423.9405391407217,-22484.46183510172,-3.309474969493813,30.4,161.2,0.64,0.0,0.9933333333333333
0.3,2,-139.73658720212956,1861.6714121159246,0.0,-252.31525781434976,1873.5827134937535,252.31525781434976,-2349.537228915103,5177214.827394286,-2023.655483347593,-279.93120448343467,-1.971736133350771,19.0,170.0,1.0,0.0,0.9985185185185185
0.7,2,2756.091191151704,0.0,-1412.4572262433226,1393.0327311630583,2326.1176418119235,-182.48250181077188,-557.780179828795,6294496.855588706,-2457.7870758746926,-22183.141748632024,-1.3864749618235916,23.2,157.8,0.9333333333333333,0.0,0.9971851851851852
1.0,4,2398.976709848658,-8.318313845235618,-1244.898745082873,1212.8118840055147,1965.6162447264396,191.0975122674435,-462.0157688588074,5346882.769837389,-2139.4322881382914,-15636.101769298937,-1.719351471958581,17.0,159.0,1.0,0.0,0.9888888888888889
0.3,1,1675.614494034601,582.5464354441073,-905.3048377168567,640.5219484738712,4766.41723253398,-226.5644258527265,-469.9131130264327,5092959.234370929,-2073.334906502308,-11115.910061392924,-4.203944219190057,37.0,155.0,0.5333333333333333,0.0,0.9994074074074074
0.0,3,-232.9283797157414,1888.8023953902714,0.0,-256.1723948373232,1690.534252967666,208.56398481711935,-1153.2749934065246,5504108.071124337,-2077.6373737787617,-3661.4982765842747,-2.5014335043338973,23.4,166.4,1.0,0.0,0.997037037037037
0.85,0,2246.7401807659003,0.0,-1207.4355203315283,1138.554972085129,2579.2165432939228,329.01014237237905,-341.47005823862594,5038901.421942353,-1999.9670259759946,-15729.63744919538,-1.5551100133780502,15.0,163.0,1.0,0.0,0.9992592592592593
0.15,4,-163.2896631968311,2211.6262303791073,0.0,-300.5207825059257,2211.588126630375,300.5207825059257,-2244.8447571092415,7107269.855483977,-2516.024768764853,-1870.3893317826696,-3.2484093721722047,33.0,174.0,0.6666666666666666,0.0,1.0
0.85,3,1620.0115788403284,0.0,-1132.6327925655366,815.7011901163949,622.914800962568,-381.2380790401818,-345.548031408414,3841184.111600374,-1388.2501687974407,-22122.03085423095,-5.392305141573231,45.0,142.0,0.0,0.0,0.9026666666666666
0.7,0,2889.7507070707793,0.0,-2466.1386462869355,1459.0367599345832,1895.4708245350062,1837.5134325830404,-314.13620650979135,6459256.074199616,-2409.781294825705,-31526.60314378697,-2.3304942113305707,24.0,169.6,0.9333333333333333,0.0,0.9992592592592593
0.0,1,-162.5855757575007,2079.753938928552,0.0,-281.9868075897392,2093.089015352284,281.9868075897392,-2624.396436384827,6001581.474319048,-2283.5980957081206,-694.2473992747225,-1.8622050339805025,19.6,168.6,1.0,0.0,0.9958518518518519
0.5,2,3026.8894397139693,0.0,-2714.125354721182,1538.8697789816833,5110.519837119751,1319.8074013276173,-486.1607130001645,6980344.194658388,-2522.7940135777244,-22197.22741116232,-2.770230281430883,29.2,164.0,0.7866666666666666,0.0,0.9948148148148148
1.0,1,2030.6888079009725,0.0,-1651.6603645059301,1022.7916646409369,611.998582986816,-153.2419643257646,-343.95919309137065,4711037.033781636,-1702.120490888156,-33816.37877149405,-5.143614895942639,45.0,142.8,0.0,0.0,0.894074074074074
0.85,4,2300.049220346712,0.0,-1923.2031610730694,1162.8534134716529,4296.864316726309,328.33228403227884,-349.07744653803485,5276651.987712803,-1927.6494058663507,-23318.69219758667,-5.576670056307232,43.8,161.6,0.08,0.0,0.9949629629629629
1.0,0,1660.1376567577602,0.0,-1219.241538036575,835.1770076914702,86.33629492622433,1112.3283534556667,-272.6819639761803,8415650.765483435,-2540.2075956174863,-34130.48690588129,-3.5486594146732116,31.0,239.0,0.5333333333333333,0.0,1.0
-1.0,0,146.72602015644006,-63.63789245196206,109.90878253632295,88.93776992754664,-384.73851973310894,-40.60568420093566,-1122.2689073803244,2493039.1458400013,-2341.957043106583,-17376.237535522716,-4.485163277404816,,,,,
