policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
evenspread,4,5220.8747800911,0.0,-5131.482684942167,2630.0293864738537,157.42479272478937,1910.1734189138015,-68.48334030232425,3918743.785846042,-4229.476366359089,-24334.196948378783,-2.455298367267174,15,4,11,4,11420.0,0.26666666666666666,0.7333333333333333
backload,0,1510.1620638349,0.0,-1396.597130333975,759.5996578988481,59.160563807553814,384.6303533868266,-13.318031849570694,1156242.9716064387,-1250.3926014323824,-15244.746238584536,-1.2983736725227077,14,0,11,3,5950.0,0.0,0.7857142857142857
backload,1,2454.908155712326,54.51683577746454,-2358.9629767167835,1231.7850561298012,125.58799186823128,836.339921413202,62.595322829662734,1899283.4339028848,-2063.2581947684994,-17414.26521807366,-0.8406448326950603,14,0,12,2,5950.0,0.0,0.8571428571428571
backload,2,1525.5209719170903,57.3861429236469,-1427.7237641930983,763.3417339621976,106.21926174432377,624.2755182898269,54.5110832070084,1231747.046864796,-1332.9299801437835,-15024.652684192592,-0.8373409871099835,14,0,12,2,5950.0,0.0,0.8571428571428571
backload,3,2528.6895968759627,0.0,-2422.7107577550687,1272.6564716093953,80.57995951440118,808.8034850668199,3.5920353794402757,1923337.9004122987,-2072.8607294010044,-18005.466136449886,-0.9034178988115185,14,0,12,2,5950.0,0.0,0.8571428571428571
backload,4,1042.9012249434973,49.201444289161756,-1057.1821350405223,521.7798349944989,82.98307788896619,306.0214140207762,10.477780914151168,860868.8634635943,-915.6034116247673,-10085.529150747388,-1.6988918365660028,14,0,10,4,5950.0,0.0,0.7142857142857143
oracle,0,4779.085011357347,191.3477065704691,-4531.393411526933,2384.68531872467,314.8463028659395,1434.0949557306833,-1.0119609192818757,3918630.6115734633,-4208.915013384615,-37726.520957843706,0.0,22,22,22,0,7200.0,1.0,1.0
oracle,1,4779.085011357347,191.3477065704691,-4531.393411526933,2384.68531872467,314.8463028659395,1434.0949557306833,-1.0119609192818757,3918630.6115734633,-4208.915013384615,-37726.520957843706,0.0,22,22,22,0,7200.0,1.0,1.0
oracle,2,4779.085011357347,191.3477065704691,-4531.393411526933,2384.68531872467,314.8463028659395,1434.0949557306833,-1.0119609192818757,3918630.6115734633,-4208.915013384615,-37726.520957843706,0.0,22,22,22,0,7200.0,1.0,1.0
oracle,3,4779.085011357347,191.3477065704691,-4531.393411526933,2384.68531872467,314.8463028659395,1434.0949557306833,-1.0119609192818757,3918630.6115734633,-4208.915013384615,-37726.520957843706,0.0,22,22,22,0,7200.0,1.0,1.0
oracle,4,4779.085011357347,191.3477065704691,-4531.393411526933,2384.68531872467,314.8463028659395,1434.0949557306833,-1.0119609192818757,3918630.6115734633,-4208.915013384615,-37726.520957843706,0.0,22,22,22,0,7200.0,1.0,1.0
