policy,seed,Gdp,Eco,Res,Emp,Aec,E2r,Cpt,Floor,Cost,Disrupt,Expire,n_init,n_done_T,n_done_all,n_expire,spend,crh_T,crh_all
frontload,0,3636.409569472353,312.29523354120084,-3329.9879595204666,1765.983859890167,264.92834623969134,556.2637483375888,444.5074689510296,3026284.8238879107,-4582.694435709961,-24560.944817458283,-3.392265302261717,15,10,10,5,8360.0,0.6666666666666666,0.6666666666666666
frontload,1,1932.1658720501214,312.9008567312645,-1749.8087049241615,902.3845783306314,225.75235794487534,664.695220697222,424.28518153940826,1749801.4100271882,-3281.3246043341314,-22972.381238844366,-4.234226012617186,15,9,9,6,8360.0,0.6,0.6
frontload,2,2252.293968754081,192.6627364536344,-1961.3137104277619,1086.489795619786,128.51140441302326,679.7577240632723,283.34984710423913,1864695.2765357671,-3398.240640834287,-25658.34618781674,-4.967480173515623,15,8,8,7,8360.0,0.5333333333333333,0.5333333333333333
frontload,3,3289.6395689586725,342.64643281451345,-3075.614069795297,1603.1920176737785,288.2226837381646,262.56161246649486,453.27726066193895,2810584.434178301,-4349.043939378509,-24704.37748261359,-3.3573484374570297,15,10,10,5,8360.0,0.6666666666666666,0.6666666666666666
frontload,4,3809.1880334700913,248.56598343591133,-3563.7321820391385,1873.3773561020687,225.45757990442527,462.0643794896954,332.92402230468434,3101333.6074656206,-4638.128524191197,-23367.51415954359,-4.202800834292967,15,9,9,6,8360.0,0.6,0.6
evenspread,0,1458.2235558833797,292.107959362691,-1216.1250319269475,671.8368215369196,189.4278674797651,123.47691692932072,411.6832661319787,1371503.1308001662,-2503.7449516818497,-20491.75778144129,-2.5449714849875407,15,5,10,5,8360.0,0.3333333333333333,0.6666666666666666
evenspread,1,1649.631687497563,253.8736854735946,-1406.9083887141383,777.2031521419703,196.44790551920218,425.0425022059647,380.53917407623646,1483664.9896179123,-2611.3951523622286,-21496.773092693278,-2.2616304776306735,15,4,11,4,8360.0,0.26666666666666666,0.7333333333333333
evenspread,2,876.348483864418,337.9487797243876,-648.33011823396,379.9840299023921,201.77271474079785,407.92636743485286,412.68884561579006,988934.2455874651,-2118.7388477254226,-18700.12381054631,-2.9061500877125193,15,4,9,6,8360.0,0.26666666666666666,0.6
evenspread,3,1434.7817400532178,292.4916504556282,-1193.706191325079,663.0546829677155,188.64902498169567,386.7148799230354,399.97946975521296,1356248.6491409289,-2487.1289301290553,-22006.24621065964,-3.1768794457903726,15,4,9,6,8360.0,0.26666666666666666,0.6
evenspread,4,2735.666740107837,227.85758699987784,-2655.828480878939,1335.8480620363857,172.734282546803,614.1185352317173,265.7274768036055,2275228.6720183324,-3376.8715983181683,-17112.09764730855,-4.020174633726615,15,3,8,7,8360.0,0.2,0.5333333333333333
backload,0,2177.2527354430267,186.98269226919322,-1993.786798583938,1057.3597710150161,158.6223871450382,333.0556540889157,266.14304142833805,1811948.5127182035,-2743.828439901731,-14705.544924807691,-2.031074544160734,15,0,10,5,8360.0,0.0,0.6666666666666666
backload,1,1156.8590803321424,187.34530124434372,-1047.6751082389635,540.2909804455971,135.16627582176153,397.9775819666333,254.03521095910511,1047670.7405146778,-1964.6502502466014,-13754.413229962827,-2.5351875228379384,15,0,9,6,8360.0,0.0,0.6
backload,2,1348.5315971168789,115.35429712953946,-1174.3109678677856,650.5215747431223,76.94452493547901,406.9960591292901,169.65202018885472,1116461.9424852873,-2034.652200088587,-15362.599662412116,-2.974213874818074,15,0,8,7,8360.0,0.0,0.5333333333333333
backload,3,1969.6287267157743,205.15507642431058,-1841.4837544277289,959.8902816733987,172.56956748045988,157.20533620968249,271.3938396750861,1682800.7215909462,-2603.9332568767095,-14791.423359729579,-2.010168527399775,15,0,10,5,8360.0,0.0,0.6666666666666666
backload,4,2280.7015841433404,148.82563612119506,-2133.738098939422,1121.6602242310387,134.98978132006775,276.6550123067409,199.3339101136364,1856882.9916910848,-2777.0188763684555,-13990.993905494604,-2.5163721077530754,15,0,9,6,8360.0,0.0,0.6
oracle,0,10513.188631518713,438.4588761375559,-10067.433934490795,5214.757425103361,551.253165172996,3430.965504215155,335.4560086786664,8322515.254968289,-11099.979590416366,-56264.22535929226,0.0,24,24,24,0,16250.0,1.0,1.0
oracle,1,10513.188631518713,438.4588761375559,-10067.433934490795,5214.757425103361,551.253165172996,3430.965504215155,335.4560086786664,8322515.254968289,-11099.979590416366,-56264.22535929226,0.0,24,24,24,0,16250.0,1.0,1.0
oracle,2,10513.188631518713,438.4588761375559,-10067.433934490795,5214.757425103361,551.253165172996,3430.965504215155,335.4560086786664,8322515.254968289,-11099.979590416366,-56264.22535929226,0.0,24,24,24,0,16250.0,1.0,1.0
oracle,3,10513.188631518713,438.4588761375559,-10067.433934490795,5214.757425103361,551.253165172996,3430.965504215155,335.4560086786664,8322515.254968289,-11099.979590416366,-56264.22535929226,0.0,24,24,24,0,16250.0,1.0,1.0
oracle,4,10513.188631518713,438.4588761375559,-10067.433934490795,5214.757425103361,551.253165172996,3430.965504215155,335.4560086786664,8322515.254968289,-11099.979590416366,-56264.22535929226,0.0,24,24,24,0,16250.0,1.0,1.0
